"STAID","SOUID","DATE","HU","Q_HU"
4632,28679,20170101,-9999,9
4632,28679,20170201,-9999,9
4632,28679,20170301,-9999,9
4632,28679,20170401,-9999,9
4632,28679,20170501,-9999,9
4632,28679,20170601,-9999,9
4632,28679,20170701,-9999,9
4632,28679,20170801,-9999,9
4632,28679,20170901,-9999,9
4632,28679,20171001,-9999,9
4633,28691,20170101,74,0
4633,28691,20170201,91,0
4633,28691,20170301,80,0
4633,28691,20170401,70,0
4633,28691,20170501,72,0
4633,28691,20170601,71,0
4633,28691,20170701,84,0
4633,28691,20170801,81,0
4633,28691,20170901,84,0
4633,28691,20171001,-9999,9
4634,28703,20170101,99,0
4634,28703,20170201,100,0
4634,28703,20170301,94,0
4634,28703,20170401,76,0
4634,28703,20170501,80,0
4634,28703,20170601,58,0
4634,28703,20170701,99,0
4634,28703,20170801,95,0
4634,28703,20170901,72,0
4634,910704,20171001,-9999,9
4635,28715,20170101,-9999,9
4635,28715,20170201,-9999,9
4635,28715,20170301,-9999,9
4635,28715,20170401,-9999,9
4635,28715,20170501,-9999,9
4635,28715,20170601,-9999,9
4635,28715,20170701,-9999,9
4635,28715,20170801,-9999,9
4635,28715,20170901,-9999,9
4635,28715,20171001,-9999,9
4636,28727,20170101,-9999,9
4636,28727,20170201,-9999,9
4636,28727,20170301,-9999,9
4636,28727,20170401,-9999,9
4636,28727,20170501,-9999,9
4636,28727,20170601,-9999,9
4636,28727,20170701,-9999,9
4636,28727,20170801,-9999,9
4636,28727,20170901,-9999,9
4636,28727,20171001,-9999,9
4637,28739,20170101,86,0
4637,28739,20170201,98,0
4637,28739,20170301,85,0
4637,28739,20170401,72,0
4637,28739,20170501,55,0
4637,28739,20170601,62,0
4637,28739,20170701,94,0
4637,28739,20170801,81,0
4637,28739,20170901,79,0
4637,910261,20171001,91,0
4638,26567,20170101,90,0
4638,26567,20170201,82,0
4638,26567,20170301,87,0
4638,26567,20170401,73,0
4638,26567,20170501,78,0
4638,26567,20170601,64,0
4638,26567,20170701,90,0
4638,26567,20170801,93,0
4638,26567,20170901,88,0
4638,28751,20171001,-9999,9
4639,28763,20170101,77,0
4639,28763,20170201,89,0
4639,28763,20170301,85,0
4639,28763,20170401,69,0
4639,28763,20170501,58,0
4639,28763,20170601,60,0
4639,28763,20170701,88,0
4639,28763,20170801,81,0
4639,28763,20170901,79,0
4639,28763,20171001,-9999,9
4640,29759,20170101,93,0
4640,29759,20170201,93,0
4640,29759,20170301,84,0
4640,29759,20170401,76,0
4640,29759,20170501,64,0
4640,29759,20170601,65,0
4640,29759,20170701,90,0
4640,29759,20170801,83,0
4640,29759,20170901,83,0
4640,28775,20171001,-9999,9
4641,28535,20170101,92,0
4641,28535,20170201,95,0
4641,28535,20170301,87,0
4641,28535,20170401,71,0
4641,28535,20170501,70,0
4641,28535,20170601,71,0
4641,28535,20170701,82,0
4641,28535,20170801,72,0
4641,28535,20170901,93,0
4641,28787,20171001,-9999,9
4642,28799,20170101,91,0
4642,28799,20170201,83,0
4642,28799,20170301,89,0
4642,28799,20170401,67,0
4642,28799,20170501,76,0
4642,28799,20170601,63,0
4642,28799,20170701,91,0
4642,28799,20170801,88,0
4642,28799,20170901,83,0
4642,28799,20171001,-9999,9
4643,28811,20170101,-9999,9
4643,28811,20170201,-9999,9
4643,28811,20170301,-9999,9
4643,28811,20170401,-9999,9
4643,28811,20170501,-9999,9
4643,28811,20170601,-9999,9
4643,28811,20170701,-9999,9
4643,28811,20170801,-9999,9
4643,28811,20170901,-9999,9
4643,28811,20171001,-9999,9
4644,28823,20170101,97,0
4644,28823,20170201,100,0
4644,28823,20170301,86,0
4644,28823,20170401,63,0
4644,28823,20170501,92,0
4644,28823,20170601,68,0
4644,28823,20170701,72,0
4644,28823,20170801,77,0
4644,28823,20170901,90,0
4644,28823,20171001,-9999,9
4645,28835,20170101,99,0
4645,28835,20170201,98,0
4645,28835,20170301,69,0
4645,28835,20170401,72,0
4645,28835,20170501,87,0
4645,28835,20170601,78,0
4645,28835,20170701,70,0
4645,28835,20170801,72,0
4645,28835,20170901,-9999,9
4645,28835,20171001,-9999,9
4646,28847,20170101,-9999,9
4646,28847,20170201,-9999,9
4646,28847,20170301,-9999,9
4646,28847,20170401,-9999,9
4646,28847,20170501,-9999,9
4646,28847,20170601,-9999,9
4646,28847,20170701,-9999,9
4646,28847,20170801,-9999,9
4646,28847,20170901,-9999,9
4646,28847,20171001,-9999,9
4647,28859,20170101,98,0
4647,28859,20170201,99,0
4647,28859,20170301,70,0
4647,28859,20170401,69,0
4647,28859,20170501,70,0
4647,28859,20170601,69,0
4647,28859,20170701,63,0
4647,28859,20170801,68,0
4647,28859,20170901,96,0
4647,28859,20171001,-9999,9
4648,28871,20170101,96,0
4648,28871,20170201,94,0
4648,28871,20170301,87,0
4648,28871,20170401,70,0
4648,28871,20170501,83,0
4648,28871,20170601,66,0
4648,28871,20170701,92,0
4648,28871,20170801,90,0
4648,28871,20170901,80,0
4648,28871,20171001,-9999,9
4649,28883,20170101,-9999,9
4649,28883,20170201,-9999,9
4649,28883,20170301,-9999,9
4649,28883,20170401,-9999,9
4649,28883,20170501,-9999,9
4649,28883,20170601,-9999,9
4649,28883,20170701,-9999,9
4649,28883,20170801,-9999,9
4649,28883,20170901,-9999,9
4649,28883,20171001,-9999,9
4650,28895,20170101,-9999,9
4650,28895,20170201,-9999,9
4650,28895,20170301,-9999,9
4650,28895,20170401,-9999,9
4650,28895,20170501,-9999,9
4650,28895,20170601,-9999,9
4650,28895,20170701,-9999,9
4650,28895,20170801,-9999,9
4650,28895,20170901,-9999,9
4650,28895,20171001,-9999,9
4651,30587,20170101,79,0
4651,30587,20170201,81,0
4651,30587,20170301,92,0
4651,30587,20170401,81,0
4651,30587,20170501,81,0
4651,30587,20170601,65,0
4651,30587,20170701,94,0
4651,30587,20170801,84,0
4651,30587,20170901,84,0
4651,28907,20171001,-9999,9
4652,28919,20170101,89,0
4652,28919,20170201,93,0
4652,28919,20170301,88,0
4652,28919,20170401,77,0
4652,28919,20170501,56,0
4652,28919,20170601,59,0
4652,28919,20170701,93,0
4652,28919,20170801,79,0
4652,28919,20170901,78,0
4652,910235,20171001,86,0
4653,28931,20170101,-9999,9
4653,28931,20170201,-9999,9
4653,28931,20170301,-9999,9
4653,28931,20170401,-9999,9
4653,28931,20170501,-9999,9
4653,28931,20170601,-9999,9
4653,28931,20170701,-9999,9
4653,28931,20170801,-9999,9
4653,28931,20170901,-9999,9
4653,28931,20171001,-9999,9
4654,28943,20170101,-9999,9
4654,28943,20170201,-9999,9
4654,28943,20170301,-9999,9
4654,28943,20170401,-9999,9
4654,28943,20170501,-9999,9
4654,28943,20170601,-9999,9
4654,28943,20170701,-9999,9
4654,28943,20170801,-9999,9
4654,28943,20170901,-9999,9
4654,28943,20171001,-9999,9
4655,28955,20170101,-9999,9
4655,28955,20170201,-9999,9
4655,28955,20170301,-9999,9
4655,28955,20170401,-9999,9
4655,28955,20170501,-9999,9
4655,28955,20170601,-9999,9
4655,28955,20170701,-9999,9
4655,28955,20170801,-9999,9
4655,28955,20170901,-9999,9
4655,28955,20171001,-9999,9
4656,28967,20170101,90,0
4656,28967,20170201,84,0
4656,28967,20170301,86,0
4656,28967,20170401,66,0
4656,28967,20170501,71,0
4656,28967,20170601,64,0
4656,28967,20170701,88,0
4656,28967,20170801,86,0
4656,28967,20170901,81,0
4656,28967,20171001,-9999,9
4657,28979,20170101,-9999,9
4657,28979,20170201,-9999,9
4657,28979,20170301,-9999,9
4657,28979,20170401,-9999,9
4657,28979,20170501,-9999,9
4657,28979,20170601,-9999,9
4657,28979,20170701,-9999,9
4657,28979,20170801,-9999,9
4657,28979,20170901,-9999,9
4657,28979,20171001,-9999,9
4658,28991,20170101,-9999,9
4658,28991,20170201,-9999,9
4658,28991,20170301,-9999,9
4658,28991,20170401,-9999,9
4658,28991,20170501,-9999,9
4658,28991,20170601,-9999,9
4658,28991,20170701,-9999,9
4658,28991,20170801,-9999,9
4658,28991,20170901,-9999,9
4658,28991,20171001,-9999,9
4659,29003,20170101,-9999,9
4659,29003,20170201,-9999,9
4659,29003,20170301,-9999,9
4659,29003,20170401,-9999,9
4659,29003,20170501,-9999,9
4659,29003,20170601,-9999,9
4659,29003,20170701,-9999,9
4659,29003,20170801,-9999,9
4659,29003,20170901,-9999,9
4659,29003,20171001,-9999,9
4660,29015,20170101,-9999,9
4660,29015,20170201,-9999,9
4660,29015,20170301,-9999,9
4660,29015,20170401,-9999,9
4660,29015,20170501,-9999,9
4660,29015,20170601,-9999,9
4660,29015,20170701,-9999,9
4660,29015,20170801,-9999,9
4660,29015,20170901,-9999,9
4660,29015,20171001,-9999,9
4661,29027,20170101,-9999,9
4661,29027,20170201,-9999,9
4661,29027,20170301,-9999,9
4661,29027,20170401,-9999,9
4661,29027,20170501,-9999,9
4661,29027,20170601,-9999,9
4661,29027,20170701,-9999,9
4661,29027,20170801,-9999,9
4661,29027,20170901,-9999,9
4661,29027,20171001,-9999,9
4662,29039,20170101,-9999,9
4662,29039,20170201,-9999,9
4662,29039,20170301,-9999,9
4662,29039,20170401,-9999,9
4662,29039,20170501,-9999,9
4662,29039,20170601,-9999,9
4662,29039,20170701,-9999,9
4662,29039,20170801,-9999,9
4662,29039,20170901,-9999,9
4662,29039,20171001,-9999,9
4663,29051,20170101,98,0
4663,29051,20170201,95,0
4663,29051,20170301,90,0
4663,29051,20170401,87,0
4663,29051,20170501,61,0
4663,29051,20170601,76,0
4663,29051,20170701,89,0
4663,29051,20170801,82,0
4663,29051,20170901,85,0
4663,29051,20171001,-9999,9
4664,29063,20170101,-9999,9
4664,29063,20170201,-9999,9
4664,29063,20170301,-9999,9
4664,29063,20170401,-9999,9
4664,29063,20170501,-9999,9
4664,29063,20170601,-9999,9
4664,29063,20170701,-9999,9
4664,29063,20170801,-9999,9
4664,29063,20170901,-9999,9
4664,29063,20171001,-9999,9
4665,29075,20170101,94,0
4665,29075,20170201,93,0
4665,29075,20170301,85,0
4665,29075,20170401,77,0
4665,29075,20170501,59,0
4665,29075,20170601,69,0
4665,29075,20170701,91,0
4665,29075,20170801,83,0
4665,29075,20170901,77,0
4665,29075,20171001,-9999,9
4666,29087,20170101,-9999,9
4666,29087,20170201,-9999,9
4666,29087,20170301,-9999,9
4666,29087,20170401,-9999,9
4666,29087,20170501,-9999,9
4666,29087,20170601,-9999,9
4666,29087,20170701,90,0
4666,29087,20170801,82,0
4666,29087,20170901,83,0
4666,29087,20171001,-9999,9
4667,29099,20170101,-9999,9
4667,29099,20170201,-9999,9
4667,29099,20170301,-9999,9
4667,29099,20170401,-9999,9
4667,29099,20170501,-9999,9
4667,29099,20170601,-9999,9
4667,29099,20170701,-9999,9
4667,29099,20170801,-9999,9
4667,29099,20170901,-9999,9
4667,29099,20171001,-9999,9
4668,29111,20170101,99,0
4668,29111,20170201,95,0
4668,29111,20170301,94,0
4668,29111,20170401,83,0
4668,29111,20170501,73,0
4668,29111,20170601,75,0
4668,29111,20170701,89,0
4668,29111,20170801,84,0
4668,29111,20170901,86,0
4668,29111,20171001,-9999,9
4669,29123,20170101,-9999,9
4669,29123,20170201,-9999,9
4669,29123,20170301,-9999,9
4669,29123,20170401,-9999,9
4669,29123,20170501,-9999,9
4669,29123,20170601,-9999,9
4669,29123,20170701,-9999,9
4669,29123,20170801,-9999,9
4669,29123,20170901,-9999,9
4669,29123,20171001,-9999,9
4670,29135,20170101,-9999,9
4670,29135,20170201,-9999,9
4670,29135,20170301,-9999,9
4670,29135,20170401,-9999,9
4670,29135,20170501,-9999,9
4670,29135,20170601,-9999,9
4670,29135,20170701,-9999,9
4670,29135,20170801,-9999,9
4670,29135,20170901,-9999,9
4670,29135,20171001,-9999,9
4671,29147,20170101,-9999,9
4671,29147,20170201,-9999,9
4671,29147,20170301,-9999,9
4671,29147,20170401,-9999,9
4671,29147,20170501,-9999,9
4671,29147,20170601,-9999,9
4671,29147,20170701,-9999,9
4671,29147,20170801,-9999,9
4671,29147,20170901,-9999,9
4671,29147,20171001,-9999,9
4672,31427,20170101,85,0
4672,31427,20170201,98,0
4672,31427,20170301,86,0
4672,31427,20170401,73,0
4672,31427,20170501,57,0
4672,31427,20170601,59,0
4672,31427,20170701,91,0
4672,31427,20170801,76,0
4672,31427,20170901,80,0
4672,29159,20171001,-9999,9
4673,29171,20170101,84,0
4673,29171,20170201,84,0
4673,29171,20170301,85,0
4673,29171,20170401,65,0
4673,29171,20170501,72,0
4673,29171,20170601,63,0
4673,29171,20170701,89,0
4673,29171,20170801,77,0
4673,29171,20170901,84,0
4673,29171,20171001,-9999,9
4674,29183,20170101,-9999,9
4674,29183,20170201,-9999,9
4674,29183,20170301,-9999,9
4674,29183,20170401,-9999,9
4674,29183,20170501,-9999,9
4674,29183,20170601,-9999,9
4674,29183,20170701,-9999,9
4674,29183,20170801,-9999,9
4674,29183,20170901,-9999,9
4674,29183,20171001,-9999,9
4675,29195,20170101,75,0
4675,29195,20170201,99,0
4675,29195,20170301,77,0
4675,29195,20170401,68,0
4675,29195,20170501,63,0
4675,29195,20170601,71,0
4675,29195,20170701,79,0
4675,29195,20170801,74,0
4675,29195,20170901,86,0
4675,29195,20171001,-9999,9
4676,29207,20170101,93,0
4676,29207,20170201,96,0
4676,29207,20170301,84,0
4676,29207,20170401,78,0
4676,29207,20170501,70,0
4676,29207,20170601,70,0
4676,29207,20170701,94,0
4676,29207,20170801,81,0
4676,29207,20170901,82,0
4676,29207,20171001,-9999,9
4677,29219,20170101,94,0
4677,29219,20170201,91,0
4677,29219,20170301,88,0
4677,29219,20170401,77,0
4677,29219,20170501,56,0
4677,29219,20170601,66,0
4677,29219,20170701,90,0
4677,29219,20170801,79,0
4677,29219,20170901,81,0
4677,29219,20171001,-9999,9
4678,29231,20170101,96,0
4678,29231,20170201,94,0
4678,29231,20170301,93,0
4678,29231,20170401,55,0
4678,29231,20170501,69,0
4678,29231,20170601,65,0
4678,29231,20170701,91,0
4678,29231,20170801,71,0
4678,29231,20170901,89,0
4678,29231,20171001,-9999,9
4680,29255,20170101,97,0
4680,29255,20170201,97,0
4680,29255,20170301,92,0
4680,29255,20170401,72,0
4680,29255,20170501,76,0
4680,29255,20170601,56,0
4680,29255,20170701,96,0
4680,29255,20170801,90,0
4680,29255,20170901,72,0
4680,910706,20171001,87,0
4681,29267,20170101,-9999,9
4681,29267,20170201,-9999,9
4681,29267,20170301,-9999,9
4681,29267,20170401,-9999,9
4681,29267,20170501,-9999,9
4681,29267,20170601,-9999,9
4681,29267,20170701,-9999,9
4681,29267,20170801,-9999,9
4681,29267,20170901,-9999,9
4681,29267,20171001,-9999,9
4682,29279,20170101,-9999,9
4682,29279,20170201,-9999,9
4682,29279,20170301,-9999,9
4682,29279,20170401,-9999,9
4682,29279,20170501,-9999,9
4682,29279,20170601,-9999,9
4682,29279,20170701,-9999,9
4682,29279,20170801,-9999,9
4682,29279,20170901,-9999,9
4682,29279,20171001,-9999,9
4683,29291,20170101,-9999,9
4683,29291,20170201,-9999,9
4683,29291,20170301,-9999,9
4683,29291,20170401,-9999,9
4683,29291,20170501,-9999,9
4683,29291,20170601,-9999,9
4683,29291,20170701,-9999,9
4683,29291,20170801,-9999,9
4683,29291,20170901,-9999,9
4683,29291,20171001,-9999,9
4684,29303,20170101,97,0
4684,29303,20170201,93,0
4684,29303,20170301,83,0
4684,29303,20170401,77,0
4684,29303,20170501,67,0
4684,29303,20170601,67,0
4684,29303,20170701,81,0
4684,29303,20170801,66,0
4684,29303,20170901,97,0
4684,29303,20171001,-9999,9
4685,29315,20170101,-9999,9
4685,29315,20170201,-9999,9
4685,29315,20170301,-9999,9
4685,29315,20170401,-9999,9
4685,29315,20170501,-9999,9
4685,29315,20170601,-9999,9
4685,29315,20170701,-9999,9
4685,29315,20170801,-9999,9
4685,29315,20170901,-9999,9
4685,29315,20171001,-9999,9
4688,29351,20170101,89,0
4688,29351,20170201,82,0
4688,29351,20170301,88,0
4688,29351,20170401,85,0
4688,29351,20170501,84,0
4688,29351,20170601,65,0
4688,29351,20170701,96,0
4688,29351,20170801,83,0
4688,29351,20170901,79,0
4688,29351,20171001,-9999,9
4689,29363,20170101,-9999,9
4689,29363,20170201,-9999,9
4689,29363,20170301,-9999,9
4689,29363,20170401,-9999,9
4689,29363,20170501,-9999,9
4689,29363,20170601,-9999,9
4689,29363,20170701,-9999,9
4689,29363,20170801,-9999,9
4689,29363,20170901,-9999,9
4689,29363,20171001,-9999,9
4690,29375,20170101,-9999,9
4690,29375,20170201,-9999,9
4690,29375,20170301,-9999,9
4690,29375,20170401,-9999,9
4690,29375,20170501,-9999,9
4690,29375,20170601,-9999,9
4690,29375,20170701,-9999,9
4690,29375,20170801,-9999,9
4690,29375,20170901,-9999,9
4690,29375,20171001,-9999,9
4691,29387,20170101,-9999,9
4691,29387,20170201,-9999,9
4691,29387,20170301,-9999,9
4691,29387,20170401,-9999,9
4691,29387,20170501,-9999,9
4691,29387,20170601,-9999,9
4691,29387,20170701,-9999,9
4691,29387,20170801,-9999,9
4691,29387,20170901,-9999,9
4691,29387,20171001,-9999,9
4692,29399,20170101,-9999,9
4692,29399,20170201,-9999,9
4692,29399,20170301,-9999,9
4692,29399,20170401,-9999,9
4692,29399,20170501,-9999,9
4692,29399,20170601,-9999,9
4692,29399,20170701,-9999,9
4692,29399,20170801,-9999,9
4692,29399,20170901,-9999,9
4692,29399,20171001,-9999,9
4693,23759,20170101,96,0
4693,23759,20170201,91,0
4693,23759,20170301,88,0
4693,23759,20170401,91,0
4693,23759,20170501,74,0
4693,23759,20170601,78,0
4693,23759,20170701,98,0
4693,23759,20170801,91,0
4693,23759,20170901,72,0
4693,29411,20171001,-9999,9
4694,29423,20170101,93,0
4694,29423,20170201,92,0
4694,29423,20170301,81,0
4694,29423,20170401,80,0
4694,29423,20170501,72,0
4694,29423,20170601,71,0
4694,29423,20170701,96,0
4694,29423,20170801,83,0
4694,29423,20170901,85,0
4694,29423,20171001,-9999,9
4695,29435,20170101,92,0
4695,29435,20170201,88,0
4695,29435,20170301,85,0
4695,29435,20170401,74,0
4695,29435,20170501,70,0
4695,29435,20170601,58,0
4695,29435,20170701,88,0
4695,29435,20170801,88,0
4695,29435,20170901,79,0
4695,29435,20171001,-9999,9
4696,29447,20170101,-9999,9
4696,29447,20170201,-9999,9
4696,29447,20170301,-9999,9
4696,29447,20170401,-9999,9
4696,29447,20170501,-9999,9
4696,29447,20170601,-9999,9
4696,29447,20170701,-9999,9
4696,29447,20170801,-9999,9
4696,29447,20170901,-9999,9
4696,29447,20171001,-9999,9
4697,29459,20170101,-9999,9
4697,29459,20170201,-9999,9
4697,29459,20170301,-9999,9
4697,29459,20170401,-9999,9
4697,29459,20170501,-9999,9
4697,29459,20170601,-9999,9
4697,29459,20170701,-9999,9
4697,29459,20170801,-9999,9
4697,29459,20170901,-9999,9
4697,29459,20171001,-9999,9
4698,29471,20170101,90,0
4698,29471,20170201,92,0
4698,29471,20170301,79,0
4698,29471,20170401,74,0
4698,29471,20170501,66,0
4698,29471,20170601,71,0
4698,29471,20170701,93,0
4698,29471,20170801,76,0
4698,29471,20170901,79,0
4698,910281,20171001,84,0
4699,29483,20170101,91,0
4699,29483,20170201,99,0
4699,29483,20170301,66,0
4699,29483,20170401,50,0
4699,29483,20170501,76,0
4699,29483,20170601,65,0
4699,29483,20170701,62,0
4699,29483,20170801,56,0
4699,29483,20170901,97,0
4699,29483,20171001,-9999,9
4700,29495,20170101,-9999,9
4700,29495,20170201,-9999,9
4700,29495,20170301,-9999,9
4700,29495,20170401,-9999,9
4700,29495,20170501,-9999,9
4700,29495,20170601,-9999,9
4700,29495,20170701,-9999,9
4700,29495,20170801,-9999,9
4700,29495,20170901,-9999,9
4700,29495,20171001,-9999,9
4701,29507,20170101,-9999,9
4701,29507,20170201,-9999,9
4701,29507,20170301,-9999,9
4701,29507,20170401,-9999,9
4701,29507,20170501,-9999,9
4701,29507,20170601,-9999,9
4701,29507,20170701,-9999,9
4701,29507,20170801,-9999,9
4701,29507,20170901,-9999,9
4701,29507,20171001,-9999,9
4702,22715,20170101,92,0
4702,22715,20170201,98,0
4702,22715,20170301,82,0
4702,22715,20170401,65,0
4702,22715,20170501,87,0
4702,22715,20170601,70,0
4702,22715,20170701,69,0
4702,22715,20170801,74,0
4702,22715,20170901,89,0
4702,29519,20171001,-9999,9
4703,29531,20170101,87,0
4703,29531,20170201,86,0
4703,29531,20170301,86,0
4703,29531,20170401,72,0
4703,29531,20170501,72,0
4703,29531,20170601,65,0
4703,29531,20170701,85,0
4703,29531,20170801,87,0
4703,29531,20170901,74,0
4703,29531,20171001,-9999,9
4704,2402,20170101,93,0
4704,2402,20170201,100,0
4704,2402,20170301,77,0
4704,2402,20170401,70,0
4704,2402,20170501,85,0
4704,2402,20170601,71,0
4704,2402,20170701,67,0
4704,2402,20170801,78,0
4704,2402,20170901,90,0
4704,910929,20171001,84,0
4705,29555,20170101,89,0
4705,29555,20170201,86,0
4705,29555,20170301,76,0
4705,29555,20170401,80,0
4705,29555,20170501,67,0
4705,29555,20170601,67,0
4705,29555,20170701,91,0
4705,29555,20170801,79,0
4705,29555,20170901,79,0
4705,910193,20171001,80,0
4706,29567,20170101,91,0
4706,29567,20170201,99,0
4706,29567,20170301,92,0
4706,29567,20170401,79,0
4706,29567,20170501,62,0
4706,29567,20170601,67,0
4706,29567,20170701,98,0
4706,29567,20170801,84,0
4706,29567,20170901,82,0
4706,29567,20171001,-9999,9
4707,29579,20170101,96,0
4707,29579,20170201,89,0
4707,29579,20170301,80,0
4707,29579,20170401,63,0
4707,29579,20170501,80,0
4707,29579,20170601,67,0
4707,29579,20170701,81,0
4707,29579,20170801,77,0
4707,29579,20170901,87,0
4707,29579,20171001,-9999,9
4708,29591,20170101,-9999,9
4708,29591,20170201,-9999,9
4708,29591,20170301,-9999,9
4708,29591,20170401,-9999,9
4708,29591,20170501,-9999,9
4708,29591,20170601,-9999,9
4708,29591,20170701,-9999,9
4708,29591,20170801,-9999,9
4708,29591,20170901,-9999,9
4708,29591,20171001,-9999,9
4709,29603,20170101,88,0
4709,29603,20170201,99,0
4709,29603,20170301,89,0
4709,29603,20170401,68,0
4709,29603,20170501,61,0
4709,29603,20170601,65,0
4709,29603,20170701,92,0
4709,29603,20170801,78,0
4709,29603,20170901,77,0
4709,910356,20171001,86,0
4710,22055,20170101,85,0
4710,22055,20170201,92,0
4710,22055,20170301,86,0
4710,22055,20170401,73,0
4710,22055,20170501,54,0
4710,22055,20170601,58,0
4710,22055,20170701,93,0
4710,22055,20170801,79,0
4710,22055,20170901,78,0
4710,29615,20171001,-9999,9
4711,21887,20170101,96,0
4711,21887,20170201,91,0
4711,21887,20170301,76,0
4711,21887,20170401,64,0
