"STAID","SOUID","DATE","SD","Q_SD"
5218,37783,20171001,-9999,9
5219,37811,20170101,0,0
5219,37811,20170201,0,0
5219,37811,20170301,0,0
5219,37811,20170401,0,0
5219,37811,20170501,0,0
5219,37811,20170601,0,0
5219,37811,20170701,0,0
5219,37811,20170801,0,0
5219,37811,20170901,0,0
5219,37811,20171001,0,0
5220,37797,20170101,0,0
5220,37797,20170201,0,0
5220,37797,20170301,0,0
5220,37797,20170401,0,0
5220,37797,20170501,0,0
5220,37797,20170601,0,0
5220,37797,20170701,0,0
5220,37797,20170801,0,0
5220,37797,20170901,0,0
5220,37797,20171001,0,0
5222,37801,20170101,0,0
5222,37801,20170201,0,0
5222,37801,20170301,0,0
5222,37801,20170401,0,0
5222,37801,20170501,0,0
5222,37801,20170601,0,0
5222,37801,20170701,0,0
5222,37801,20170801,0,0
5222,37801,20170901,0,0
5222,37801,20171001,0,0
5223,37803,20170101,-9999,9
5223,37803,20170201,-9999,9
5223,37803,20170301,-9999,9
5223,37803,20170401,-9999,9
5223,37803,20170501,-9999,9
5223,37803,20170601,-9999,9
5223,37803,20170701,-9999,9
5223,37803,20170801,-9999,9
5223,37803,20170901,-9999,9
5223,37803,20171001,-9999,9
5225,37811,20170101,0,0
5225,37811,20170201,0,0
5225,37811,20170301,0,0
5225,37811,20170401,0,0
5225,37811,20170501,0,0
5225,37811,20170601,0,0
5225,37811,20170701,0,0
5225,37811,20170801,0,0
5225,37811,20170901,0,0
5225,37811,20171001,0,0
5226,37819,20170101,-9999,9
5226,37819,20170201,-9999,9
5226,37819,20170301,-9999,9
5226,37819,20170401,-9999,9
5226,37819,20170501,-9999,9
5226,37819,20170601,-9999,9
5226,37819,20170701,-9999,9
5226,37819,20170801,-9999,9
5226,37819,20170901,-9999,9
5226,37819,20171001,-9999,9
5227,37811,20170101,0,0
5227,37811,20170201,0,0
5227,37811,20170301,0,0
5227,37811,20170401,0,0
5227,37811,20170501,0,0
5227,37811,20170601,0,0
5227,37811,20170701,0,0
5227,37811,20170801,0,0
5227,37811,20170901,0,0
5227,37811,20171001,0,0
5229,37831,20170101,0,0
5229,37831,20170201,0,0
5229,37831,20170301,0,0
5229,37831,20170401,0,0
5229,37831,20170501,0,0
5229,37831,20170601,0,0
5229,37831,20170701,0,0
5229,37831,20170801,0,0
5229,37831,20170901,0,0
5229,37831,20171001,0,0
5230,37835,20170101,0,0
5230,37835,20170201,0,0
5230,37835,20170301,0,0
5230,37835,20170401,0,0
5230,37835,20170501,0,0
5230,37835,20170601,0,0
5230,37835,20170701,0,0
5230,37835,20170801,0,0
5230,37835,20170901,0,0
5230,37835,20171001,0,0
5231,37835,20170101,0,0
5231,37835,20170201,0,0
5231,37835,20170301,0,0
5231,37835,20170401,0,0
5231,37835,20170501,0,0
5231,37835,20170601,0,0
5231,37835,20170701,0,0
5231,37835,20170801,0,0
5231,37835,20170901,0,0
5231,37835,20171001,0,0
5232,37831,20170101,0,0
5232,37831,20170201,0,0
5232,37831,20170301,0,0
5232,37831,20170401,0,0
5232,37831,20170501,0,0
5232,37831,20170601,0,0
5232,37831,20170701,0,0
5232,37831,20170801,0,0
5232,37831,20170901,0,0
5232,37831,20171001,0,0
5234,37835,20170101,0,0
5234,37835,20170201,0,0
5234,37835,20170301,0,0
5234,37835,20170401,0,0
5234,37835,20170501,0,0
5234,37835,20170601,0,0
5234,37835,20170701,0,0
5234,37835,20170801,0,0
5234,37835,20170901,0,0
5234,37835,20171001,0,0
5235,37845,20170101,-9999,9
5235,37845,20170201,-9999,9
5235,37845,20170301,-9999,9
5235,37845,20170401,-9999,9
5235,37845,20170501,-9999,9
5235,37845,20170601,-9999,9
5235,37845,20170701,-9999,9
5235,37845,20170801,-9999,9
5235,37845,20170901,-9999,9
5235,37845,20171001,-9999,9
5236,37851,20170101,-9999,9
5236,37851,20170201,-9999,9
5236,37851,20170301,-9999,9
5236,37851,20170401,-9999,9
5236,37851,20170501,-9999,9
5236,37851,20170601,-9999,9
5236,37851,20170701,-9999,9
5236,37851,20170801,-9999,9
5236,37851,20170901,-9999,9
5236,37851,20171001,-9999,9
5237,37855,20170101,0,0
5237,37855,20170201,0,0
5237,37855,20170301,0,0
5237,37857,20170401,-9999,9
5237,37857,20170501,-9999,9
5237,37857,20170601,-9999,9
5237,37857,20170701,-9999,9
5237,37857,20170801,-9999,9
5237,37857,20170901,-9999,9
5237,37857,20171001,-9999,9
5238,37861,20170101,0,0
5238,37861,20170201,0,0
5238,37861,20170301,0,0
5238,37861,20170401,0,0
5238,37861,20170501,0,0
5238,37861,20170601,0,0
5238,37861,20170701,0,0
5238,37861,20170801,0,0
5238,37861,20170901,0,0
5238,37861,20171001,0,0
5239,37881,20170101,0,0
5239,37881,20170201,0,0
5239,37881,20170301,0,0
5239,37881,20170401,0,0
5239,37881,20170501,0,0
5239,37881,20170601,0,0
5239,37881,20170701,0,0
5239,37881,20170801,0,0
5239,37881,20170901,0,0
5239,37881,20171001,0,0
5240,37875,20170101,0,0
5240,37875,20170201,0,0
5240,37875,20170301,0,0
5240,37875,20170401,0,0
5240,37875,20170501,0,0
5240,37875,20170601,0,0
5240,37875,20170701,0,0
5240,37875,20170801,0,0
5240,37875,20170901,0,0
5240,37875,20171001,0,0
5241,37881,20170101,0,0
5241,37881,20170201,0,0
5241,37881,20170301,0,0
5241,37881,20170401,0,0
5241,37881,20170501,0,0
5241,37881,20170601,0,0
5241,37881,20170701,0,0
5241,37881,20170801,0,0
5241,37881,20170901,0,0
5241,37881,20171001,0,0
5242,58797,20170101,-9999,9
5242,58797,20170201,-9999,9
5242,58797,20170301,-9999,9
5242,58797,20170401,-9999,9
5242,58797,20170501,-9999,9
5242,58797,20170601,-9999,9
5242,58797,20170701,-9999,9
5242,58797,20170801,-9999,9
5242,58797,20170901,-9999,9
5242,58797,20171001,-9999,9
5245,37893,20170101,-9999,9
5245,37893,20170201,-9999,9
5245,37893,20170301,-9999,9
5245,37893,20170401,-9999,9
5245,37893,20170501,-9999,9
5245,37893,20170601,-9999,9
5245,37893,20170701,-9999,9
5245,37893,20170801,-9999,9
5245,37893,20170901,-9999,9
5245,37893,20171001,-9999,9
5247,37903,20170101,-9999,9
5247,37903,20170201,-9999,9
5247,37903,20170301,-9999,9
5247,37903,20170401,-9999,9
5247,37903,20170501,-9999,9
5247,37903,20170601,-9999,9
5247,37903,20170701,-9999,9
5247,37903,20170801,-9999,9
5247,37903,20170901,-9999,9
5247,37903,20171001,-9999,9
5250,37915,20170101,-9999,9
5250,37915,20170201,-9999,9
5250,37915,20170301,-9999,9
5250,37915,20170401,-9999,9
5250,37915,20170501,-9999,9
5250,37915,20170601,-9999,9
5250,37915,20170701,-9999,9
5250,37915,20170801,-9999,9
5250,37915,20170901,-9999,9
5250,37915,20171001,-9999,9
5251,37891,20170101,0,0
5251,37891,20170201,0,0
5251,37891,20170301,0,0
5251,37891,20170401,0,0
5251,37891,20170501,0,0
5251,37891,20170601,0,0
5251,37891,20170701,0,0
5251,37891,20170801,0,0
5251,37891,20170901,0,0
5251,37891,20171001,0,0
5252,37935,20170101,-9999,9
5252,37935,20170201,-9999,9
5252,37935,20170301,-9999,9
5252,37935,20170401,-9999,9
5252,37935,20170501,-9999,9
5252,37935,20170601,-9999,9
5252,37935,20170701,-9999,9
5252,37935,20170801,-9999,9
5252,37935,20170901,-9999,9
5252,37935,20171001,-9999,9
5254,37973,20170101,0,0
5254,37973,20170201,0,0
5254,37973,20170301,0,0
5254,37973,20170401,0,0
5254,37973,20170501,0,0
5254,37973,20170601,0,0
5254,37973,20170701,0,0
5254,37973,20170801,0,0
5254,37973,20170901,0,0
5254,37973,20171001,0,0
5255,37973,20170101,0,0
5255,37973,20170201,0,0
5255,37973,20170301,0,0
5255,37973,20170401,0,0
5255,37973,20170501,0,0
5255,37973,20170601,0,0
5255,37973,20170701,0,0
5255,37973,20170801,0,0
5255,37973,20170901,0,0
5255,37973,20171001,0,0
5256,37977,20170101,-9999,9
5256,37977,20170201,-9999,9
5256,37977,20170301,-9999,9
5256,37977,20170401,-9999,9
5256,37977,20170501,-9999,9
5256,37977,20170601,-9999,9
5256,37977,20170701,-9999,9
5256,37977,20170801,-9999,9
5256,37977,20170901,-9999,9
5256,37977,20171001,-9999,9
5257,37983,20170101,-9999,9
5257,37983,20170201,0,0
5257,37983,20170301,0,0
5257,37983,20170401,-9999,9
5257,37983,20170501,-9999,9
5257,37983,20170601,-9999,9
5257,37983,20170701,-9999,9
5257,37983,20170801,-9999,9
5257,37983,20170901,-9999,9
5257,37983,20171001,-9999,9
5258,37997,20170101,0,0
5258,37997,20170201,0,0
5258,37997,20170301,0,0
5258,37997,20170401,0,0
5258,37997,20170501,0,0
5258,37997,20170601,0,0
5258,37997,20170701,0,0
5258,37997,20170801,0,0
5258,37997,20170901,0,0
5258,37997,20171001,0,0
5259,37989,20170101,-9999,9
5259,37989,20170201,-9999,9
5259,37989,20170301,-9999,9
5259,37989,20170401,-9999,9
5259,37989,20170501,-9999,9
5259,37989,20170601,-9999,9
5259,37989,20170701,-9999,9
5259,37989,20170801,-9999,9
5259,37989,20170901,-9999,9
5259,37989,20171001,-9999,9
5261,38003,20170101,-9999,9
5261,38003,20170201,-9999,9
5261,38003,20170301,-9999,9
5261,38003,20170401,-9999,9
5261,38003,20170501,-9999,9
5261,38003,20170601,-9999,9
5261,38003,20170701,-9999,9
5261,38003,20170801,-9999,9
5261,38003,20170901,-9999,9
5261,38003,20171001,-9999,9
5262,38007,20170101,-9999,9
5262,38007,20170201,-9999,9
5262,38007,20170301,-9999,9
5262,38007,20170401,-9999,9
5262,38007,20170501,-9999,9
5262,38007,20170601,-9999,9
5262,38007,20170701,-9999,9
5262,38007,20170801,-9999,9
5262,38007,20170901,-9999,9
5262,38007,20171001,-9999,9
5263,38011,20170101,-9999,9
5263,38011,20170201,-9999,9
5263,38011,20170301,-9999,9
5263,38011,20170401,-9999,9
5263,38011,20170501,-9999,9
5263,38011,20170601,-9999,9
5263,38011,20170701,-9999,9
5263,38011,20170801,-9999,9
5263,38011,20170901,-9999,9
5263,38011,20171001,-9999,9
5264,38015,20170101,0,0
5264,38015,20170201,0,0
5264,38015,20170301,0,0
5264,38015,20170401,0,0
5264,38015,20170501,0,0
5264,38015,20170601,0,0
5264,38015,20170701,0,0
5264,38015,20170801,0,0
5264,38015,20170901,0,0
5264,38015,20171001,0,0
5265,38019,20170101,0,0
5265,38019,20170201,0,0
5265,38019,20170301,0,0
5265,38019,20170401,0,0
5265,38019,20170501,0,0
5265,38019,20170601,0,0
5265,38019,20170701,0,0
5265,38019,20170801,0,0
5265,38019,20170901,0,0
5265,38019,20171001,-9999,9
5266,38021,20170101,-9999,9
5266,38021,20170201,-9999,9
5266,38021,20170301,-9999,9
5266,38021,20170401,-9999,9
5266,38021,20170501,-9999,9
5266,38021,20170601,-9999,9
5266,38021,20170701,-9999,9
5266,38021,20170801,-9999,9
5266,38021,20170901,-9999,9
5266,38021,20171001,-9999,9
5268,38027,20170101,0,0
5268,38027,20170201,0,0
5268,38027,20170301,0,0
5268,38027,20170401,0,0
5268,38027,20170501,0,0
5268,38027,20170601,0,0
5268,38027,20170701,0,0
5268,38027,20170801,0,0
5268,38027,20170901,0,0
5268,38027,20171001,-9999,9
5269,38059,20170101,0,0
5269,38059,20170201,0,0
5269,38059,20170301,0,0
5269,38029,20170401,-9999,9
5269,38059,20170501,0,0
5269,38029,20170601,-9999,9
5269,38059,20170701,0,0
5269,38059,20170801,0,0
5269,38059,20170901,0,0
5269,38029,20171001,-9999,9
5270,38031,20170101,-9999,9
5270,38031,20170201,-9999,9
5270,38031,20170301,-9999,9
5270,38031,20170401,-9999,9
5270,38031,20170501,-9999,9
5270,38031,20170601,-9999,9
5270,38031,20170701,-9999,9
5270,38031,20170801,-9999,9
5270,38031,20170901,-9999,9
5270,38031,20171001,-9999,9
5271,38033,20170101,-9999,9
5271,38033,20170201,-9999,9
5271,38033,20170301,-9999,9
5271,38033,20170401,-9999,9
5271,38033,20170501,-9999,9
5271,38033,20170601,-9999,9
5271,38033,20170701,-9999,9
5271,38033,20170801,-9999,9
5271,38033,20170901,-9999,9
5271,38033,20171001,-9999,9
5272,38035,20170101,-9999,9
5272,38035,20170201,-9999,9
5272,38035,20170301,-9999,9
5272,38035,20170401,-9999,9
5272,38035,20170501,-9999,9
5272,38035,20170601,-9999,9
5272,38035,20170701,-9999,9
5272,38035,20170801,-9999,9
5272,38035,20170901,-9999,9
5272,38035,20171001,-9999,9
5273,38065,20170101,0,0
5273,38065,20170201,0,0
5273,38065,20170301,0,0
5273,38065,20170401,0,0
5273,38065,20170501,0,0
5273,38065,20170601,0,0
5273,38065,20170701,0,0
5273,38065,20170801,0,0
5273,38065,20170901,0,0
5273,38065,20171001,0,0
5275,38077,20170101,0,0
5275,38077,20170201,0,0
5275,38077,20170301,0,0
5275,38077,20170401,0,0
5275,38077,20170501,0,0
5275,38077,20170601,0,0
5275,38077,20170701,0,0
5275,38077,20170801,0,0
5275,38077,20170901,0,0
5275,38077,20171001,0,0
5276,38079,20170101,-9999,9
5276,38079,20170201,-9999,9
5276,38079,20170301,-9999,9
5276,38079,20170401,-9999,9
5276,38079,20170501,-9999,9
5276,38079,20170601,-9999,9
5276,38079,20170701,-9999,9
5276,38079,20170801,-9999,9
5276,38079,20170901,-9999,9
5276,38079,20171001,-9999,9
5277,38097,20170101,0,0
5277,38097,20170201,0,0
5277,38097,20170301,0,0
5277,38097,20170401,0,0
5277,38097,20170501,0,0
5277,38097,20170601,0,0
5277,38097,20170701,0,0
5277,38081,20170801,-9999,9
5277,38097,20170901,0,0
5277,38097,20171001,0,0
5278,38083,20170101,0,0
5278,38083,20170201,0,0
5278,38083,20170301,-9999,9
5278,38083,20170401,0,0
5278,38083,20170501,-9999,9
5278,38083,20170601,-9999,9
5278,38083,20170701,-9999,9
5278,38083,20170801,-9999,9
5278,38083,20170901,-9999,9
5278,38083,20171001,-9999,9
5279,38085,20170101,-9999,9
5279,38085,20170201,-9999,9
5279,38085,20170301,-9999,9
5279,38085,20170401,-9999,9
5279,38085,20170501,-9999,9
5279,38085,20170601,-9999,9
5279,38085,20170701,-9999,9
5279,38085,20170801,-9999,9
5279,38085,20170901,-9999,9
5279,38085,20171001,-9999,9
5281,38087,20170101,-9999,9
5281,38087,20170201,-9999,9
5281,38087,20170301,-9999,9
5281,38087,20170401,-9999,9
5281,38087,20170501,-9999,9
5281,38087,20170601,-9999,9
5281,38087,20170701,-9999,9
5281,38087,20170801,-9999,9
5281,38087,20170901,-9999,9
5281,38087,20171001,-9999,9
5282,38101,20170101,-9999,9
5282,38101,20170201,-9999,9
5282,38101,20170301,-9999,9
5282,38101,20170401,-9999,9
5282,38101,20170501,-9999,9
5282,38101,20170601,-9999,9
5282,38101,20170701,-9999,9
5282,38101,20170801,-9999,9
5282,38101,20170901,-9999,9
5282,38101,20171001,-9999,9
5283,38107,20170101,-9999,9
5283,38107,20170201,-9999,9
5283,38107,20170301,-9999,9
5283,38107,20170401,-9999,9
5283,38107,20170501,-9999,9
5283,38107,20170601,-9999,9
5283,38107,20170701,-9999,9
5283,38107,20170801,-9999,9
5283,38107,20170901,-9999,9
5283,38107,20171001,-9999,9
5285,38115,20170101,-9999,9
5285,38115,20170201,-9999,9
5285,38115,20170301,-9999,9
5285,38115,20170401,-9999,9
5285,38115,20170501,-9999,9
5285,38115,20170601,-9999,9
5285,38115,20170701,-9999,9
5285,38115,20170801,-9999,9
5285,38115,20170901,-9999,9
5285,38115,20171001,-9999,9
5286,38117,20170101,0,0
5286,38117,20170201,0,0
5286,38117,20170301,0,0
5286,38117,20170401,0,0
5286,38117,20170501,0,0
5286,38117,20170601,0,0
5286,38117,20170701,0,0
5286,38117,20170801,0,0
5286,38117,20170901,0,0
5286,38117,20171001,0,0
5291,38153,20170101,0,0
5291,38153,20170201,1,0
5291,38153,20170301,3,0
5291,38153,20170401,0,0
5291,38153,20170501,0,0
5291,38153,20170601,0,0
5291,38153,20170701,0,0
5291,38153,20170801,0,0
5291,38153,20170901,0,0
5291,38143,20171001,-9999,9
5292,38153,20170101,0,0
5292,38153,20170201,1,0
5292,38153,20170301,3,0
5292,38153,20170401,0,0
5292,38153,20170501,0,0
5292,38153,20170601,0,0
5292,38153,20170701,0,0
5292,38153,20170801,0,0
5292,38153,20170901,0,0
5292,38145,20171001,-9999,9
5294,38161,20170101,-9999,9
5294,38161,20170201,-9999,9
5294,38161,20170301,-9999,9
5294,38161,20170401,-9999,9
5294,38161,20170501,-9999,9
5294,38161,20170601,0,0
5294,38161,20170701,0,0
5294,38161,20170801,0,0
5294,38161,20170901,0,0
5294,38161,20171001,0,0
5295,38165,20170101,-9999,9
5295,38165,20170201,-9999,9
5295,38165,20170301,-9999,9
5295,38165,20170401,-9999,9
5295,38165,20170501,-9999,9
5295,38165,20170601,-9999,9
5295,38165,20170701,-9999,9
5295,38165,20170801,-9999,9
5295,38165,20170901,-9999,9
5295,38165,20171001,-9999,9
5296,38169,20170101,-9999,9
5296,38169,20170201,-9999,9
5296,38169,20170301,-9999,9
5296,38169,20170401,-9999,9
5296,38169,20170501,-9999,9
5296,38169,20170601,-9999,9
5296,38169,20170701,-9999,9
5296,38169,20170801,-9999,9
5296,38169,20170901,-9999,9
5296,38169,20171001,-9999,9
5297,38171,20170101,-9999,9
5297,38171,20170201,-9999,9
5297,38171,20170301,-9999,9
5297,38171,20170401,-9999,9
5297,38171,20170501,-9999,9
5297,38171,20170601,-9999,9
5297,38171,20170701,-9999,9
5297,38171,20170801,-9999,9
5297,38171,20170901,-9999,9
5297,38171,20171001,-9999,9
5298,38173,20170101,-9999,9
5298,38137,20170201,0,0
5298,38173,20170301,-9999,9
5298,38173,20170401,-9999,9
5298,38173,20170501,-9999,9
5298,38137,20170601,0,0
5298,38173,20170701,-9999,9
5298,38173,20170801,-9999,9
5298,38173,20170901,-9999,9
5298,38173,20171001,-9999,9
5299,38179,20170101,0,0
5299,38179,20170201,0,0
5299,38179,20170301,0,0
5299,38179,20170401,0,0
5299,38179,20170501,0,0
5299,38179,20170601,0,0
5299,38179,20170701,0,0
5299,38179,20170801,0,0
5299,38179,20170901,0,0
5299,38179,20171001,0,0
5300,38167,20170101,0,0
5300,38167,20170201,0,0
5300,38181,20170301,-9999,9
5300,38181,20170401,-9999,9
5300,38167,20170501,0,0
5300,38167,20170601,0,0
5300,38167,20170701,0,0
5300,38167,20170801,0,0
5300,38167,20170901,0,0
5300,38181,20171001,-9999,9
5301,38183,20170101,-9999,9
5301,38183,20170201,-9999,9
5301,38183,20170301,-9999,9
5301,38183,20170401,-9999,9
5301,38183,20170501,-9999,9
5301,38183,20170601,-9999,9
5301,38183,20170701,-9999,9
5301,38183,20170801,-9999,9
5301,38183,20170901,-9999,9
5301,38183,20171001,-9999,9
5302,38185,20170101,-9999,9
5302,38185,20170201,-9999,9
5302,38185,20170301,-9999,9
5302,38185,20170401,-9999,9
5302,38185,20170501,-9999,9
5302,38185,20170601,-9999,9
5302,38185,20170701,-9999,9
5302,38185,20170801,-9999,9
5302,38185,20170901,-9999,9
5302,38185,20171001,-9999,9
5303,38193,20170101,-9999,9
5303,38193,20170201,-9999,9
5303,38193,20170301,-9999,9
5303,38193,20170401,-9999,9
5303,38193,20170501,-9999,9
5303,38193,20170601,-9999,9
5303,38193,20170701,-9999,9
5303,38193,20170801,-9999,9
5303,38193,20170901,-9999,9
5303,38193,20171001,-9999,9
5305,38203,20170101,-9999,9
5305,38203,20170201,-9999,9
5305,38203,20170301,-9999,9
5305,38203,20170401,-9999,9
5305,38203,20170501,-9999,9
5305,38203,20170601,-9999,9
5305,38203,20170701,-9999,9
5305,38203,20170801,-9999,9
5305,38203,20170901,-9999,9
5305,38203,20171001,-9999,9
5306,38205,20170101,-9999,9
5306,38205,20170201,-9999,9
5306,38205,20170301,-9999,9
5306,38205,20170401,-9999,9
5306,38205,20170501,-9999,9
5306,38205,20170601,-9999,9
5306,38205,20170701,-9999,9
5306,38205,20170801,-9999,9
5306,38205,20170901,-9999,9
5306,38205,20171001,-9999,9
5307,38211,20170101,-9999,9
5307,38211,20170201,-9999,9
5307,38211,20170301,-9999,9
5307,38211,20170401,-9999,9
5307,38211,20170501,-9999,9
5307,38211,20170601,-9999,9
5307,38211,20170701,-9999,9
5307,38211,20170801,-9999,9
5307,38211,20170901,-9999,9
5307,38211,20171001,-9999,9
5308,38213,20170101,-9999,9
5308,38213,20170201,-9999,9
5308,38213,20170301,-9999,9
5308,38213,20170401,-9999,9
5308,38213,20170501,-9999,9
5308,38213,20170601,-9999,9
5308,38213,20170701,-9999,9
5308,38213,20170801,-9999,9
5308,38213,20170901,-9999,9
5308,38213,20171001,-9999,9
5309,38215,20170101,0,0
5309,38215,20170201,0,0
5309,38215,20170301,0,0
5309,38215,20170401,0,0
5309,38215,20170501,-9999,9
5309,38215,20170601,-9999,9
5309,38215,20170701,-9999,9
5309,38215,20170801,-9999,9
5309,38215,20170901,-9999,9
5309,38215,20171001,-9999,9
5310,38223,20170101,-9999,9
5310,38223,20170201,-9999,9
5310,38223,20170301,-9999,9
5310,38223,20170401,-9999,9
5310,38223,20170501,-9999,9
5310,38223,20170601,-9999,9
5310,38223,20170701,-9999,9
5310,38223,20170801,-9999,9
5310,38223,20170901,-9999,9
5310,38223,20171001,-9999,9
5311,38227,20170101,0,0
5311,38227,20170201,0,0
5311,38227,20170301,1,0
5311,38227,20170401,0,0
5311,38227,20170501,0,0
5311,38227,20170601,0,0
5311,38227,20170701,0,0
5311,38227,20170801,-9999,9
5311,38227,20170901,-9999,9
5311,38227,20171001,0,0
5313,38237,20170101,-9999,9
5313,38237,20170201,-9999,9
5313,38237,20170301,-9999,9
5313,38237,20170401,-9999,9
5313,38237,20170501,-9999,9
5313,38237,20170601,-9999,9
5313,38237,20170701,-9999,9
5313,38237,20170801,-9999,9
5313,38237,20170901,-9999,9
5313,38237,20171001,-9999,9
5314,38249,20170101,-9999,9
5314,38249,20170201,-9999,9
5314,38249,20170301,-9999,9
5314,38249,20170401,-9999,9
5314,38249,20170501,-9999,9
5314,38249,20170601,-9999,9
5314,38249,20170701,-9999,9
5314,38249,20170801,-9999,9
5314,38249,20170901,-9999,9
5314,38249,20171001,-9999,9
5315,59210,20170101,0,0
5315,59210,20170201,0,0
5315,59210,20170301,0,0
5315,59210,20170401,0,0
5315,59210,20170501,0,0
5315,59210,20170601,0,0
5315,38251,20170701,-9999,9
5315,59210,20170801,0,0
5315,59210,20170901,0,0
5315,59210,20171001,0,0
5316,59210,20170101,0,0
5316,59210,20170201,0,0
5316,59210,20170301,0,0
5316,59210,20170401,0,0
5316,59210,20170501,0,0
5316,59210,20170601,0,0
5316,59210,20170701,-9999,9
5316,59210,20170801,0,0
5316,59210,20170901,0,0
5316,59210,20171001,0,0
5317,38257,20170101,-9999,9
5317,38257,20170201,-9999,9
5317,38257,20170301,-9999,9
5317,38257,20170401,-9999,9
5317,38257,20170501,-9999,9
5317,38257,20170601,-9999,9
5317,38257,20170701,-9999,9
5317,38257,20170801,-9999,9
5317,38257,20170901,-9999,9
5317,38257,20171001,-9999,9
5318,38261,20170101,-9999,9
5318,38261,20170201,-9999,9
5318,38261,20170301,-9999,9
5318,38261,20170401,-9999,9
5318,38261,20170501,-9999,9
5318,38261,20170601,-9999,9
5318,38261,20170701,-9999,9
5318,38261,20170801,-9999,9
5318,38261,20170901,-9999,9
5318,38261,20171001,-9999,9
5319,38271,20170101,-9999,9
5319,38271,20170201,-9999,9
5319,38271,20170301,-9999,9
5319,38271,20170401,-9999,9
5319,38271,20170501,-9999,9
5319,38271,20170601,-9999,9
5319,38271,20170701,-9999,9
5319,38271,20170801,-9999,9
