"STAID","SOUID","DATE","TG","Q_TG"
7577,45095,20170301,7,0
7577,45095,20170401,2,0
7577,45095,20170501,32,0
7577,45095,20170601,49,0
7577,45095,20170701,148,0
7577,45095,20170801,162,0
7577,45095,20170901,119,0
7577,45095,20171001,64,0
7578,45090,20170101,-9999,9
7578,45090,20170201,-9999,9
7578,45090,20170301,-9999,9
7578,45090,20170401,-9999,9
7578,45090,20170501,-9999,9
7578,45090,20170601,41,0
7578,45090,20170701,159,0
7578,45090,20170801,163,0
7578,45090,20170901,120,0
7578,45090,20171001,66,0
7579,45095,20170101,1,0
7579,45095,20170201,-20,0
7579,45095,20170301,7,0
7579,45095,20170401,2,0
7579,45095,20170501,32,0
7579,45095,20170601,49,0
7579,45095,20170701,148,0
7579,45095,20170801,162,0
7579,45095,20170901,119,0
7579,45095,20171001,64,0
7580,45100,20170101,-45,0
7580,45100,20170201,-30,0
7580,45100,20170301,10,0
7580,45100,20170401,1,0
7580,45100,20170501,42,0
7580,45100,20170601,52,0
7580,45100,20170701,188,0
7580,45100,20170801,166,0
7580,45100,20170901,108,0
7580,45100,20171001,61,0
7581,45150,20170101,-4,0
7581,45150,20170201,-27,0
7581,45150,20170301,2,0
7581,45150,20170401,-4,0
7581,45150,20170501,13,0
7581,45150,20170601,40,0
7581,45150,20170701,147,0
7581,45150,20170801,154,0
7581,45150,20170901,120,0
7581,45150,20171001,63,0
7589,45145,20170101,-9999,9
7589,45145,20170201,-9999,9
7589,45145,20170301,-9999,9
7589,45145,20170401,-9999,9
7589,45145,20170501,-9999,9
7589,45145,20170601,-9999,9
7589,45145,20170701,-9999,9
7589,45145,20170801,-9999,9
7589,45145,20170901,-9999,9
7589,45145,20171001,-9999,9
7590,45150,20170101,-4,0
7590,45150,20170201,-27,0
7590,45150,20170301,2,0
7590,45150,20170401,-4,0
7590,45150,20170501,13,0
7590,45150,20170601,40,0
7590,45150,20170701,147,0
7590,45150,20170801,154,0
7590,45150,20170901,120,0
7590,45150,20171001,63,0
7591,45155,20170101,-22,0
7591,45155,20170201,-26,0
7591,45155,20170301,12,0
7591,45155,20170401,4,0
7591,45155,20170501,44,0
7591,45155,20170601,54,0
7591,45155,20170701,183,0
7591,45155,20170801,171,0
7591,45155,20170901,111,0
7591,45155,20171001,62,0
7592,45160,20170101,-9999,9
7592,45160,20170201,-9999,9
7592,45160,20170301,-9999,9
7592,45160,20170401,-9999,9
7592,45160,20170501,-9999,9
7592,45160,20170601,-9999,9
7592,45160,20170701,-9999,9
7592,45160,20170801,-9999,9
7592,45160,20170901,-9999,9
7592,45160,20171001,-9999,9
7601,45210,20170101,-9999,9
7601,45210,20170201,-9999,9
7601,45210,20170301,-9999,9
7601,45210,20170401,-9999,9
7601,45210,20170501,-9999,9
7601,45210,20170601,-9999,9
7601,45210,20170701,-9999,9
7601,45210,20170801,-9999,9
7601,45210,20170901,-9999,9
7601,45210,20171001,-9999,9
7603,45220,20170101,-32,0
7603,45220,20170201,-48,0
7603,45220,20170301,8,0
7603,45220,20170401,-2,0
7603,45220,20170501,39,0
7603,45220,20170601,43,0
7603,45220,20170701,177,0
7603,45220,20170801,162,0
7603,45220,20170901,96,0
7603,45220,20171001,55,0
7604,45225,20170101,-55,0
7604,45225,20170201,-59,0
7604,45225,20170301,8,0
7604,45225,20170401,-2,0
7604,45225,20170501,43,0
7604,45225,20170601,43,0
7604,45225,20170701,167,0
7604,45225,20170801,168,0
7604,45225,20170901,96,0
7604,45225,20171001,51,0
7606,45235,20170101,-9999,9
7606,45235,20170201,-9999,9
7606,45235,20170301,-9999,9
7606,45235,20170401,-9999,9
7606,45235,20170501,-9999,9
7606,45235,20170601,-9999,9
7606,45235,20170701,-9999,9
7606,45235,20170801,-9999,9
7606,45235,20170901,-9999,9
7606,45235,20171001,-9999,9
7607,45240,20170101,-57,0
7607,45240,20170201,-68,0
7607,45240,20170301,6,0
7607,45240,20170401,-8,0
7607,45240,20170501,40,0
7607,45240,20170601,42,0
7607,45240,20170701,170,0
7607,45240,20170801,175,0
7607,45240,20170901,100,0
7607,45240,20171001,48,0
7617,45290,20170101,-41,0
7617,45290,20170201,-67,0
7617,45290,20170301,10,0
7617,45290,20170401,-10,0
7617,45290,20170501,38,0
7617,45290,20170601,30,0
7617,45290,20170701,159,0
7617,45290,20170801,165,0
7617,45290,20170901,108,0
7617,45290,20171001,49,0
7619,45240,20170101,-57,0
7619,45240,20170201,-68,0
7619,45240,20170301,6,0
7619,45240,20170401,-8,0
7619,45240,20170501,40,0
7619,45240,20170601,42,0
7619,45240,20170701,170,0
7619,45240,20170801,175,0
7619,45240,20170901,100,0
7619,45240,20171001,48,0
7621,45310,20170101,-9999,9
7621,45310,20170201,-9999,9
7621,45310,20170301,-9999,9
7621,45310,20170401,-9999,9
7621,45310,20170501,-9999,9
7621,45310,20170601,-9999,9
7621,45310,20170701,-9999,9
7621,45310,20170801,-9999,9
7621,45310,20170901,-9999,9
7621,45310,20171001,-9999,9
7631,45360,20170101,-9999,9
7631,45360,20170201,-9999,9
7631,45360,20170301,-9999,9
7631,45360,20170401,-9999,9
7631,45360,20170501,-9999,9
7631,45360,20170601,-9999,9
7631,45360,20170701,-9999,9
7631,45360,20170801,-9999,9
7631,45360,20170901,-9999,9
7631,45360,20171001,-9999,9
7644,45375,20170101,-38,0
7644,45375,20170201,-100,0
7644,45375,20170301,10,0
7644,45375,20170401,-15,0
7644,45375,20170501,32,0
7644,45375,20170601,40,0
7644,45375,20170701,157,0
7644,45375,20170801,178,0
7644,45375,20170901,115,0
7644,45375,20171001,44,0
7646,45445,20170101,-35,0
7646,45445,20170201,-87,0
7646,45445,20170301,9,0
7646,45445,20170401,-20,0
7646,45445,20170501,38,0
7646,45445,20170601,40,0
7646,45445,20170701,157,0
7646,45445,20170801,177,0
7646,45445,20170901,113,0
7646,45445,20171001,44,0
7647,45450,20170101,-22,0
7647,45450,20170201,-90,0
7647,45450,20170301,12,0
7647,45450,20170401,-20,0
7647,45450,20170501,39,0
7647,45450,20170601,46,0
7647,45450,20170701,161,0
7647,45450,20170801,181,0
7647,45450,20170901,131,0
7647,45450,20171001,54,0
7648,45455,20170101,-9999,9
7648,45455,20170201,-9999,9
7648,45455,20170301,-9999,9
7648,45455,20170401,-9999,9
7648,45455,20170501,-9999,9
7648,45455,20170601,-9999,9
7648,45455,20170701,-9999,9
7648,45455,20170801,-9999,9
7648,45455,20170901,-9999,9
7648,45455,20171001,-9999,9
7657,45500,20170101,-33,0
7657,45500,20170201,-98,0
7657,45500,20170301,10,0
7657,45500,20170401,-20,0
7657,45500,20170501,37,0
7657,45500,20170601,41,0
7657,45500,20170701,150,0
7657,45500,20170801,176,0
7657,45500,20170901,114,0
7657,45500,20171001,44,0
7659,45510,20170101,-9999,9
7659,45510,20170201,-9999,9
7659,45510,20170301,-9999,9
7659,45510,20170401,-9999,9
7659,45510,20170501,-9999,9
7659,45510,20170601,-9999,9
7659,45510,20170701,-9999,9
7659,45510,20170801,-9999,9
7659,45510,20170901,-9999,9
7659,45510,20171001,-9999,9
7660,45515,20170101,-9999,9
7660,45515,20170201,-9999,9
7660,45515,20170301,-9999,9
7660,45515,20170401,-9999,9
7660,45515,20170501,-9999,9
7660,45515,20170601,-9999,9
7660,45515,20170701,-9999,9
7660,45515,20170801,-9999,9
7660,45515,20170901,-9999,9
7660,45515,20171001,-9999,9
7667,45550,20170101,-9999,9
7667,45550,20170201,-9999,9
7667,45550,20170301,-9999,9
7667,45550,20170401,-9999,9
7667,45550,20170501,-9999,9
7667,45550,20170601,-9999,9
7667,45550,20170701,-9999,9
7667,45550,20170801,-9999,9
7667,45550,20170901,-9999,9
7667,45550,20171001,-9999,9
7669,45560,20170101,-43,0
7669,45560,20170201,-110,0
7669,45560,20170301,5,0
7669,45560,20170401,-34,0
7669,45560,20170501,31,0
7669,45560,20170601,31,0
7669,45560,20170701,137,0
7669,45560,20170801,165,0
7669,45560,20170901,119,0
7669,45560,20171001,51,0
7671,45570,20170101,-14,0
7671,45570,20170201,-38,0
7671,45570,20170301,-2,0
7671,45570,20170401,-7,0
7671,45570,20170501,12,0
7671,45570,20170601,37,0
7671,45570,20170701,161,0
7671,45570,20170801,154,0
7671,45570,20170901,118,0
7671,45570,20171001,63,0
7672,45575,20170101,-77,0
7672,45575,20170201,-72,0
7672,45575,20170301,-7,0
7672,45575,20170401,-14,0
7672,45575,20170501,21,0
7672,45575,20170601,51,0
7672,45575,20170701,174,0
7672,45575,20170801,160,0
7672,45575,20170901,100,0
7672,45575,20171001,57,0
7678,45605,20170101,-41,0
7678,45605,20170201,-67,0
7678,45605,20170301,-15,0
7678,45605,20170401,-20,0
7678,45605,20170501,17,0
7678,45605,20170601,37,0
7678,45605,20170701,163,0
7678,45605,20170801,145,0
7678,45605,20170901,116,0
7678,45605,20171001,-9999,9
7679,45610,20170101,-57,0
7679,45610,20170201,-69,0
7679,45610,20170301,-8,0
7679,45610,20170401,-19,0
7679,45610,20170501,14,0
7679,45610,20170601,46,0
7679,45610,20170701,181,0
7679,45610,20170801,160,0
7679,45610,20170901,114,0
7679,45610,20171001,58,0
7680,45615,20170101,-43,0
7680,45615,20170201,-51,0
7680,45615,20170301,4,0
7680,45615,20170401,-2,0
7680,45615,20170501,15,0
7680,45615,20170601,52,0
7680,45615,20170701,187,0
7680,45615,20170801,162,0
7680,45615,20170901,117,0
7680,45615,20171001,56,0
7681,45670,20170101,-72,0
7681,45670,20170201,-77,0
7681,45670,20170301,4,0
7681,45670,20170401,-17,0
7681,45670,20170501,39,0
7681,45670,20170601,49,0
7681,45670,20170701,180,0
7681,45670,20170801,178,0
7681,45670,20170901,106,0
7681,45670,20171001,54,0
7682,45625,20170101,-80,0
7682,45625,20170201,-72,0
7682,45625,20170301,6,0
7682,45625,20170401,-12,0
7682,45625,20170501,37,0
7682,45625,20170601,47,0
7682,45625,20170701,168,0
7682,45625,20170801,169,0
7682,45625,20170901,97,0
7682,45625,20171001,48,0
7683,45660,20170101,-57,0
7683,45660,20170201,-77,0
7683,45660,20170301,1,0
7683,45660,20170401,-20,0
7683,45660,20170501,28,0
7683,45660,20170601,49,0
7683,45660,20170701,187,0
7683,45660,20170801,172,0
7683,45660,20170901,117,0
7683,45660,20171001,60,0
7687,45655,20170101,-9999,9
7687,45655,20170201,-9999,9
7687,45655,20170301,-9999,9
7687,45655,20170401,-9999,9
7687,45655,20170501,-9999,9
7687,45655,20170601,-9999,9
7687,45655,20170701,-9999,9
7687,45655,20170801,-9999,9
7687,45655,20170901,-9999,9
7687,45655,20171001,-9999,9
7688,45660,20170101,-57,0
7688,45660,20170201,-77,0
7688,45660,20170301,1,0
7688,45660,20170401,-20,0
7688,45660,20170501,28,0
7688,45660,20170601,49,0
7688,45660,20170701,187,0
7688,45660,20170801,172,0
7688,45660,20170901,117,0
7688,45660,20171001,60,0
7689,45670,20170101,-72,0
7689,45670,20170201,-77,0
7689,45670,20170301,4,0
7689,45670,20170401,-17,0
7689,45670,20170501,39,0
7689,45670,20170601,49,0
7689,45670,20170701,180,0
7689,45670,20170801,178,0
7689,45670,20170901,106,0
7689,45670,20171001,54,0
7694,45700,20170101,-68,0
7694,45700,20170201,-134,0
7694,45700,20170301,-8,0
7694,45700,20170401,-35,0
7694,45700,20170501,24,0
7694,45700,20170601,30,0
7694,45700,20170701,165,0
7694,45700,20170801,167,0
7694,45700,20170901,96,0
7694,45700,20171001,45,0
7696,45700,20170101,-68,0
7696,45700,20170201,-134,0
7696,45700,20170301,-8,0
7696,45700,20170401,-35,0
7696,45700,20170501,24,0
7696,45700,20170601,30,0
7696,45700,20170701,165,0
7696,45700,20170801,167,0
7696,45700,20170901,96,0
7696,45700,20171001,45,0
7703,45745,20170101,-9999,9
7703,45745,20170201,-9999,9
7703,45745,20170301,-9999,9
7703,45745,20170401,-9999,9
7703,45745,20170501,-9999,9
7703,45745,20170601,-9999,9
7703,45745,20170701,-9999,9
7703,45745,20170801,-9999,9
7703,45745,20170901,-9999,9
7703,45745,20171001,-9999,9
7704,45750,20170101,-9999,9
7704,45750,20170201,-9999,9
7704,45750,20170301,-9999,9
7704,45750,20170401,-9999,9
7704,45750,20170501,-9999,9
7704,45750,20170601,-9999,9
7704,45750,20170701,-9999,9
7704,45750,20170801,-9999,9
7704,45750,20170901,-9999,9
7704,45750,20171001,-9999,9
7711,45785,20170101,-55,0
7711,45785,20170201,-118,0
7711,45785,20170301,-4,0
7711,45785,20170401,-40,0
7711,45785,20170501,25,0
7711,45785,20170601,19,0
7711,45785,20170701,137,0
7711,45785,20170801,159,0
7711,45785,20170901,96,0
7711,45785,20171001,35,0
7712,45790,20170101,-9999,9
7712,45790,20170201,-9999,9
7712,45790,20170301,-9999,9
7712,45790,20170401,-9999,9
7712,45790,20170501,-9999,9
7712,45790,20170601,-9999,9
7712,45790,20170701,-9999,9
7712,45790,20170801,-9999,9
7712,45790,20170901,-9999,9
7712,45790,20171001,-9999,9
7714,45800,20170101,-9999,9
7714,45800,20170201,-9999,9
7714,45800,20170301,-9999,9
7714,45800,20170401,-9999,9
7714,45800,20170501,-9999,9
7714,45800,20170601,-9999,9
7714,45800,20170701,-9999,9
7714,45800,20170801,-9999,9
7714,45800,20170901,-9999,9
7714,45800,20171001,-9999,9
7716,45810,20170101,-56,0
7716,45810,20170201,-99,0
7716,45810,20170301,-8,0
7716,45810,20170401,-35,0
7716,45810,20170501,14,0
7716,45810,20170601,14,0
7716,45810,20170701,136,0
7716,45810,20170801,157,0
7716,45810,20170901,90,0
7716,45810,20171001,27,0
7717,45815,20170101,-9999,9
7717,45815,20170201,-9999,9
7717,45815,20170301,-9999,9
7717,45815,20170401,-9999,9
7717,45815,20170501,-9999,9
7717,45815,20170601,-9999,9
7717,45815,20170701,-9999,9
7717,45815,20170801,-9999,9
7717,45815,20170901,-9999,9
7717,45815,20171001,-9999,9
7723,45845,20170101,-9999,9
7723,45845,20170201,-9999,9
7723,45845,20170301,-9999,9
7723,45845,20170401,-9999,9
7723,45845,20170501,-9999,9
7723,45845,20170601,-9999,9
7723,45845,20170701,-9999,9
7723,45845,20170801,-9999,9
7723,45845,20170901,-9999,9
7723,45845,20171001,-9999,9
7724,45850,20170101,-102,0
7724,45850,20170201,-119,0
7724,45850,20170301,-16,0
7724,45850,20170401,-31,0
7724,45850,20170501,22,0
7724,45850,20170601,46,0
7724,45850,20170701,176,0
7724,45850,20170801,153,0
7724,45850,20170901,100,0
7724,45850,20171001,60,0
7730,45880,20170101,-76,0
7730,45880,20170201,-93,0
7730,45880,20170301,-16,0
7730,45880,20170401,-30,0
7730,45880,20170501,8,0
7730,45880,20170601,46,0
7730,45880,20170701,174,0
7730,45880,20170801,155,0
7730,45880,20170901,113,0
7730,45880,20171001,69,0
7731,45905,20170101,-93,0
7731,45905,20170201,-101,0
7731,45905,20170301,-18,0
7731,45905,20170401,-37,0
7731,45905,20170501,31,0
7731,45905,20170601,52,0
7731,45905,20170701,180,0
7731,45905,20170801,153,0
7731,45905,20170901,102,0
7731,45905,20171001,67,0
7733,45850,20170101,-102,0
7733,45850,20170201,-119,0
7733,45850,20170301,-16,0
7733,45850,20170401,-31,0
7733,45850,20170501,22,0
7733,45850,20170601,46,0
7733,45850,20170701,176,0
7733,45850,20170801,153,0
7733,45850,20170901,100,0
7733,45850,20171001,60,0
7735,45905,20170101,-93,0
7735,45905,20170201,-101,0
7735,45905,20170301,-18,0
7735,45905,20170401,-37,0
7735,45905,20170501,31,0
7735,45905,20170601,52,0
7735,45905,20170701,180,0
7735,45905,20170801,153,0
7735,45905,20170901,102,0
7735,45905,20171001,67,0
7736,45910,20170101,-9999,9
7736,45910,20170201,-9999,9
7736,45910,20170301,-9999,9
7736,45910,20170401,-9999,9
7736,45910,20170501,-9999,9
7736,45910,20170601,-9999,9
7736,45910,20170701,-9999,9
7736,45910,20170801,-9999,9
7736,45910,20170901,-9999,9
7736,45910,20171001,-9999,9
7737,45915,20170101,-9999,9
7737,45915,20170201,-9999,9
7737,45915,20170301,-9999,9
7737,45915,20170401,-9999,9
7737,45915,20170501,-9999,9
7737,45915,20170601,-9999,9
7737,45915,20170701,-9999,9
7737,45915,20170801,-9999,9
7737,45915,20170901,-9999,9
7737,45915,20171001,-9999,9
7743,45995,20170101,-71,0
7743,45995,20170201,-129,0
7743,45995,20170301,-29,0
7743,45995,20170401,-44,0
7743,45995,20170501,19,0
7743,45995,20170601,23,0
7743,45995,20170701,170,0
7743,45995,20170801,160,0
7743,45995,20170901,88,0
7743,45995,20171001,44,0
7753,45995,20170101,-71,0
7753,45995,20170201,-129,0
7753,45995,20170301,-29,0
7753,45995,20170401,-44,0
7753,45995,20170501,19,0
7753,45995,20170601,23,0
7753,45995,20170701,170,0
7753,45995,20170801,160,0
7753,45995,20170901,88,0
7753,45995,20171001,44,0
7763,46050,20170101,-9999,9
7763,46050,20170201,-9999,9
7763,46050,20170301,-9999,9
7763,46050,20170401,-9999,9
7763,46050,20170501,-9999,9
7763,46050,20170601,-9999,9
7763,46050,20170701,-9999,9
7763,46050,20170801,-9999,9
7763,46050,20170901,-9999,9
7763,46050,20171001,-9999,9
7764,46055,20170101,-95,0
7764,46055,20170201,-144,0
7764,46055,20170301,-16,0
7764,46055,20170401,-52,0
7764,46055,20170501,22,0
7764,46055,20170601,18,0
7764,46055,20170701,150,0
7764,46055,20170801,160,0
7764,46055,20170901,87,0
7764,46055,20171001,30,0
7765,46065,20170101,-116,0
7765,46065,20170201,-151,0
7765,46065,20170301,-38,0
7765,46065,20170401,-65,0
7765,46065,20170501,26,0
7765,46065,20170601,19,0
7765,46065,20170701,140,0
7765,46065,20170801,130,0
7765,46065,20170901,85,0
7765,46065,20171001,37,0
7774,46110,20170101,-78,0
7774,46110,20170201,-104,0
7774,46110,20170301,-53,0
7774,46110,20170401,-56,0
7774,46110,20170501,-12,0
7774,46110,20170601,-10,0
7774,46110,20170701,117,0
7774,46110,20170801,122,0
7774,46110,20170901,73,0
7774,46110,20171001,13,0
7776,46120,20170101,-87,0
7776,46120,20170201,-129,0
7776,46120,20170301,-46,0
7776,46120,20170401,-51,0
7776,46120,20170501,15,0
7776,46120,20170601,9,0
7776,46120,20170701,134,0
7776,46120,20170801,129,0
7776,46120,20170901,78,0
7776,46120,20171001,26,0
7778,46060,20170101,-94,0
7778,46060,20170201,-130,0
7778,46060,20170301,-34,0
7778,46060,20170401,-50,0
7778,46060,20170501,16,0
7778,46060,20170601,11,0
7778,46060,20170701,139,0
7778,46060,20170801,141,0
7778,46060,20170901,86,0
7778,46060,20171001,26,0
7779,46135,20170101,-9999,9
7779,46135,20170201,-9999,9
7779,46135,20170301,-9999,9
7779,46135,20170401,-9999,9
7779,46135,20170501,-9999,9
7779,46135,20170601,-9999,9
7779,46135,20170701,-9999,9
7779,46135,20170801,-9999,9
7779,46135,20170901,-9999,9
7779,46135,20171001,-9999,9
7782,46150,20170101,-9999,9
7782,46150,20170201,-9999,9
7782,46150,20170301,-9999,9
7782,46150,20170401,-9999,9
7782,46150,20170501,-9999,9
7782,46150,20170601,-9999,9
7782,46150,20170701,-9999,9
7782,46150,20170801,-9999,9
7782,46150,20170901,-9999,9
7782,46150,20171001,-9999,9
7783,46155,20170101,-9999,9
7783,46155,20170201,-9999,9
7783,46155,20170301,-9999,9
7783,46155,20170401,-9999,9
7783,46155,20170501,-9999,9
7783,46155,20170601,-9999,9
7783,46155,20170701,-9999,9
7783,46155,20170801,-9999,9
7783,46155,20170901,-9999,9
7783,46155,20171001,-9999,9
7784,46160,20170101,-122,0
7784,46160,20170201,-145,0
7784,46160,20170301,-39,0
7784,46160,20170401,-42,0
7784,46160,20170501,34,0
7784,46160,20170601,38,0
7784,46160,20170701,179,0
7784,46160,20170801,149,0
7784,46160,20170901,84,0
7784,46160,20171001,57,0
7789,46190,20170101,-9999,9
7789,46190,20170201,-9999,9
7789,46190,20170301,-9999,9
7789,46190,20170401,-9999,9
7789,46190,20170501,-9999,9
7789,46190,20170601,-9999,9
7789,46190,20170701,-9999,9
7789,46190,20170801,-9999,9
7789,46190,20170901,-9999,9
7789,46190,20171001,-9999,9
7792,46210,20170101,-9999,9
7792,46210,20170201,-9999,9
7792,46210,20170301,-9999,9
7792,46210,20170401,-9999,9
7792,46210,20170501,-9999,9
7792,46210,20170601,-9999,9
7792,46210,20170701,-9999,9
7792,46210,20170801,-9999,9
7792,46210,20170901,-9999,9
7792,46210,20171001,-9999,9
7795,46225,20170101,-9999,9
7795,46225,20170201,-9999,9
7795,46225,20170301,-9999,9
7795,46225,20170401,-9999,9
7795,46225,20170501,-9999,9
7795,46225,20170601,-9999,9
7795,46225,20170701,-9999,9
7795,46225,20170801,-9999,9
7795,46225,20170901,-9999,9
7795,46225,20171001,-9999,9
7796,46230,20170101,-9999,9
7796,46230,20170201,-9999,9
7796,46230,20170301,-9999,9
7796,46230,20170401,-9999,9
7796,46230,20170501,-9999,9
7796,46230,20170601,-9999,9
7796,46230,20170701,-9999,9
7796,46230,20170801,-9999,9
7796,46230,20170901,-9999,9
7796,46230,20171001,-9999,9
7798,46240,20170101,-89,0
7798,46240,20170201,-108,0
7798,46240,20170301,-35,0
7798,46240,20170401,-43,0
7798,46240,20170501,34,0
7798,46240,20170601,35,0
7798,46240,20170701,182,0
7798,46240,20170801,160,0
7798,46240,20170901,93,0
7798,46240,20171001,54,0
7800,46205,20170101,-80,0
7800,46205,20170201,-113,0
7800,46205,20170301,-47,0
7800,46205,20170401,-47,0
7800,46205,20170501,23,0
7800,46205,20170601,25,0
7800,46205,20170701,175,0
7800,46205,20170801,152,0
7800,46205,20170901,86,0
7800,46205,20171001,43,0
7801,46256,20170101,-101,0
7801,46256,20170201,-137,0
7801,46256,20170301,-38,0
7801,46256,20170401,-71,0
7801,46256,20170501,30,0
7801,46256,20170601,31,0
7801,46256,20170701,172,0
7801,46256,20170801,157,0
7801,46256,20170901,84,0
7801,46256,20171001,48,0
7802,46261,20170101,-9999,9
7802,46261,20170201,-9999,9
7802,46261,20170301,-9999,9
7802,46261,20170401,-9999,9
7802,46261,20170501,-9999,9
7802,46261,20170601,-9999,9
7802,46261,20170701,-9999,9
7802,46261,20170801,-9999,9
7802,46261,20170901,-9999,9
7802,46261,20171001,-9999,9
7809,92,20170101,-86,0
7809,92,20170201,-161,0
7809,92,20170301,-58,0
7809,92,20170401,-32,0
7809,92,20170501,24,0
7809,92,20170601,22,0
7809,92,20170701,171,0
7809,92,20170801,142,0
7809,92,20170901,88,0
7809,92,20171001,42,0
7811,46306,20170101,-9999,9
7811,46306,20170201,-9999,9
7811,46306,20170301,-9999,9
7811,46306,20170401,-9999,9
7811,46306,20170501,-9999,9
7811,46306,20170601,-9999,9
7811,46306,20170701,-9999,9
7811,46306,20170801,-9999,9
