"STAID","SOUID","DATE","RR","Q_RR"
10903,914428,20170401,0,0
10903,914428,20170501,0,0
10903,914428,20170601,0,0
10903,914428,20170701,0,0
10903,914428,20170801,0,0
10903,914428,20170901,70,0
10903,914428,20171001,0,0
10904,20242,20170101,0,0
10904,20242,20170201,0,0
10904,20242,20170301,0,0
10904,20242,20170401,2,0
10904,20242,20170501,0,0
10904,20242,20170601,0,0
10904,20242,20170701,0,0
10904,20242,20170801,0,0
10904,20242,20170901,0,0
10904,20242,20171001,0,0
10905,55315,20170101,-9999,9
10905,55315,20170201,-9999,9
10905,55315,20170301,-9999,9
10905,55315,20170401,-9999,9
10905,55315,20170501,-9999,9
10905,55315,20170601,-9999,9
10905,55315,20170701,-9999,9
10905,55315,20170801,-9999,9
10905,55315,20170901,-9999,9
10905,55315,20171001,-9999,9
10910,55345,20170101,-9999,9
10910,55345,20170201,-9999,9
10910,55345,20170301,-9999,9
10910,55345,20170401,-9999,9
10910,55345,20170501,-9999,9
10910,55345,20170601,-9999,9
10910,55345,20170701,-9999,9
10910,55345,20170801,-9999,9
10910,55345,20170901,-9999,9
10910,55345,20171001,-9999,9
10911,55336,20170101,-9999,9
10911,55336,20170201,-9999,9
10911,55336,20170301,-9999,9
10911,55336,20170401,-9999,9
10911,55336,20170501,-9999,9
10911,55336,20170601,-9999,9
10911,55336,20170701,-9999,9
10911,55336,20170801,-9999,9
10911,55336,20170901,-9999,9
10911,55336,20171001,-9999,9
10912,55337,20170101,-9999,9
10912,55337,20170201,-9999,9
10912,55337,20170301,-9999,9
10912,55337,20170401,-9999,9
10912,55337,20170501,-9999,9
10912,55337,20170601,-9999,9
10912,55337,20170701,-9999,9
10912,55337,20170801,-9999,9
10912,55337,20170901,-9999,9
10912,55337,20171001,-9999,9
10913,55338,20170101,-9999,9
10913,55338,20170201,-9999,9
10913,55338,20170301,-9999,9
10913,55338,20170401,-9999,9
10913,55338,20170501,-9999,9
10913,55338,20170601,-9999,9
10913,55338,20170701,-9999,9
10913,55338,20170801,-9999,9
10913,55338,20170901,-9999,9
10913,55338,20171001,-9999,9
10914,55339,20170101,-9999,9
10914,55339,20170201,-9999,9
10914,55339,20170301,-9999,9
10914,55339,20170401,-9999,9
10914,55339,20170501,-9999,9
10914,55339,20170601,-9999,9
10914,55339,20170701,-9999,9
10914,55339,20170801,-9999,9
10914,55339,20170901,-9999,9
10914,55339,20171001,-9999,9
10915,55340,20170101,-9999,9
10915,55340,20170201,-9999,9
10915,55340,20170301,-9999,9
10915,55340,20170401,-9999,9
10915,55340,20170501,-9999,9
10915,55340,20170601,-9999,9
10915,55340,20170701,-9999,9
10915,55340,20170801,-9999,9
10915,55340,20170901,-9999,9
10915,55340,20171001,-9999,9
10916,55341,20170101,-9999,9
10916,55341,20170201,-9999,9
10916,55341,20170301,-9999,9
10916,55341,20170401,-9999,9
10916,55341,20170501,-9999,9
10916,55341,20170601,-9999,9
10916,55341,20170701,-9999,9
10916,55341,20170801,-9999,9
10916,55341,20170901,-9999,9
10916,55341,20171001,-9999,9
10917,55342,20170101,-9999,9
10917,55342,20170201,-9999,9
10917,55342,20170301,-9999,9
10917,55342,20170401,-9999,9
10917,55342,20170501,-9999,9
10917,55342,20170601,-9999,9
10917,55342,20170701,-9999,9
10917,55342,20170801,-9999,9
10917,55342,20170901,-9999,9
10917,55342,20171001,-9999,9
10918,55343,20170101,-9999,9
10918,55343,20170201,-9999,9
10918,55343,20170301,-9999,9
10918,55343,20170401,-9999,9
10918,55343,20170501,-9999,9
10918,55343,20170601,-9999,9
10918,55343,20170701,-9999,9
10918,55343,20170801,-9999,9
10918,55343,20170901,-9999,9
10918,55343,20171001,-9999,9
10919,55344,20170101,-9999,9
10919,55344,20170201,-9999,9
10919,55344,20170301,-9999,9
10919,55344,20170401,-9999,9
10919,55344,20170501,-9999,9
10919,55344,20170601,-9999,9
10919,55344,20170701,-9999,9
10919,55344,20170801,-9999,9
10919,55344,20170901,-9999,9
10919,55344,20171001,-9999,9
10921,55346,20170101,-9999,9
10921,55346,20170201,-9999,9
10921,55346,20170301,-9999,9
10921,55346,20170401,-9999,9
10921,55346,20170501,-9999,9
10921,55346,20170601,-9999,9
10921,55346,20170701,-9999,9
10921,55346,20170801,-9999,9
10921,55346,20170901,-9999,9
10921,55346,20171001,-9999,9
10922,55347,20170101,-9999,9
10922,55347,20170201,-9999,9
10922,55347,20170301,-9999,9
10922,55347,20170401,-9999,9
10922,55347,20170501,-9999,9
10922,55347,20170601,-9999,9
10922,55347,20170701,-9999,9
10922,55347,20170801,-9999,9
10922,55347,20170901,-9999,9
10922,55347,20171001,-9999,9
10923,55348,20170101,-9999,9
10923,55348,20170201,-9999,9
10923,55348,20170301,-9999,9
10923,55348,20170401,-9999,9
10923,55348,20170501,-9999,9
10923,55348,20170601,-9999,9
10923,55348,20170701,-9999,9
10923,55348,20170801,-9999,9
10923,55348,20170901,-9999,9
10923,55348,20171001,-9999,9
10924,55349,20170101,-9999,9
10924,55349,20170201,-9999,9
10924,55349,20170301,-9999,9
10924,55349,20170401,-9999,9
10924,55349,20170501,-9999,9
10924,55349,20170601,-9999,9
10924,55349,20170701,-9999,9
10924,55349,20170801,-9999,9
10924,55349,20170901,-9999,9
10924,55349,20171001,-9999,9
10925,55350,20170101,-9999,9
10925,55350,20170201,-9999,9
10925,55350,20170301,-9999,9
10925,55350,20170401,-9999,9
10925,55350,20170501,-9999,9
10925,55350,20170601,-9999,9
10925,55350,20170701,-9999,9
10925,55350,20170801,-9999,9
10925,55350,20170901,-9999,9
10925,55350,20171001,-9999,9
10926,55351,20170101,-9999,9
10926,55351,20170201,-9999,9
10926,55351,20170301,-9999,9
10926,55351,20170401,-9999,9
10926,55351,20170501,-9999,9
10926,55351,20170601,-9999,9
10926,55351,20170701,-9999,9
10926,55351,20170801,-9999,9
10926,55351,20170901,-9999,9
10926,55351,20171001,-9999,9
10927,55352,20170101,-9999,9
10927,55352,20170201,-9999,9
10927,55352,20170301,-9999,9
10927,55352,20170401,-9999,9
10927,55352,20170501,-9999,9
10927,55352,20170601,-9999,9
10927,55352,20170701,-9999,9
10927,55352,20170801,-9999,9
10927,55352,20170901,-9999,9
10927,55352,20171001,-9999,9
10928,55353,20170101,-9999,9
10928,55353,20170201,-9999,9
10928,55353,20170301,-9999,9
10928,55353,20170401,-9999,9
10928,55353,20170501,-9999,9
10928,55353,20170601,-9999,9
10928,55353,20170701,-9999,9
10928,55353,20170801,-9999,9
10928,55353,20170901,-9999,9
10928,55353,20171001,-9999,9
10929,55354,20170101,-9999,9
10929,55354,20170201,-9999,9
10929,55354,20170301,-9999,9
10929,55354,20170401,-9999,9
10929,55354,20170501,-9999,9
10929,55354,20170601,-9999,9
10929,55354,20170701,-9999,9
10929,55354,20170801,-9999,9
10929,55354,20170901,-9999,9
10929,55354,20171001,-9999,9
10930,55355,20170101,-9999,9
10930,55355,20170201,-9999,9
10930,55355,20170301,-9999,9
10930,55355,20170401,-9999,9
10930,55355,20170501,-9999,9
10930,55355,20170601,-9999,9
10930,55355,20170701,-9999,9
10930,55355,20170801,-9999,9
10930,55355,20170901,-9999,9
10930,55355,20171001,-9999,9
10931,55356,20170101,-9999,9
10931,55356,20170201,-9999,9
10931,55356,20170301,-9999,9
10931,55356,20170401,-9999,9
10931,55356,20170501,-9999,9
10931,55356,20170601,-9999,9
10931,55356,20170701,-9999,9
10931,55356,20170801,-9999,9
10931,55356,20170901,-9999,9
10931,55356,20171001,-9999,9
10932,55357,20170101,-9999,9
10932,55357,20170201,-9999,9
10932,55357,20170301,-9999,9
10932,55357,20170401,-9999,9
10932,55357,20170501,-9999,9
10932,55357,20170601,-9999,9
10932,55357,20170701,-9999,9
10932,55357,20170801,-9999,9
10932,55357,20170901,-9999,9
10932,55357,20171001,-9999,9
10933,55358,20170101,-9999,9
10933,55358,20170201,-9999,9
10933,55358,20170301,-9999,9
10933,55358,20170401,-9999,9
10933,55358,20170501,-9999,9
10933,55358,20170601,-9999,9
10933,55358,20170701,-9999,9
10933,55358,20170801,-9999,9
10933,55358,20170901,-9999,9
10933,55358,20171001,-9999,9
10934,55359,20170101,-9999,9
10934,55359,20170201,-9999,9
10934,55359,20170301,-9999,9
10934,55359,20170401,-9999,9
10934,55359,20170501,-9999,9
10934,55359,20170601,-9999,9
10934,55359,20170701,-9999,9
10934,55359,20170801,-9999,9
10934,55359,20170901,-9999,9
10934,55359,20171001,-9999,9
10935,55360,20170101,-9999,9
10935,55360,20170201,-9999,9
10935,55360,20170301,-9999,9
10935,55360,20170401,-9999,9
10935,55360,20170501,-9999,9
10935,55360,20170601,-9999,9
10935,55360,20170701,-9999,9
10935,55360,20170801,-9999,9
10935,55360,20170901,-9999,9
10935,55360,20171001,-9999,9
10936,55361,20170101,-9999,9
10936,55361,20170201,-9999,9
10936,55361,20170301,-9999,9
10936,55361,20170401,-9999,9
10936,55361,20170501,-9999,9
10936,55361,20170601,-9999,9
10936,55361,20170701,-9999,9
10936,55361,20170801,-9999,9
10936,55361,20170901,-9999,9
10936,55361,20171001,-9999,9
10937,55362,20170101,-9999,9
10937,55362,20170201,-9999,9
10937,55362,20170301,-9999,9
10937,55362,20170401,-9999,9
10937,55362,20170501,-9999,9
10937,55362,20170601,-9999,9
10937,55362,20170701,-9999,9
10937,55362,20170801,-9999,9
10937,55362,20170901,-9999,9
10937,55362,20171001,-9999,9
10938,55363,20170101,-9999,9
10938,55363,20170201,-9999,9
10938,55363,20170301,-9999,9
10938,55363,20170401,-9999,9
10938,55363,20170501,-9999,9
10938,55363,20170601,-9999,9
10938,55363,20170701,-9999,9
10938,55363,20170801,-9999,9
10938,55363,20170901,-9999,9
10938,55363,20171001,-9999,9
10939,55364,20170101,-9999,9
10939,55364,20170201,-9999,9
10939,55364,20170301,-9999,9
10939,55364,20170401,-9999,9
10939,55364,20170501,-9999,9
10939,55364,20170601,-9999,9
10939,55364,20170701,-9999,9
10939,55364,20170801,-9999,9
10939,55364,20170901,-9999,9
10939,55364,20171001,-9999,9
10940,55365,20170101,-9999,9
10940,55365,20170201,-9999,9
10940,55365,20170301,-9999,9
10940,55365,20170401,-9999,9
10940,55365,20170501,-9999,9
10940,55365,20170601,-9999,9
10940,55365,20170701,-9999,9
10940,55365,20170801,-9999,9
10940,55365,20170901,-9999,9
10940,55365,20171001,-9999,9
10941,55366,20170101,-9999,9
10941,55366,20170201,-9999,9
10941,55366,20170301,-9999,9
10941,55366,20170401,-9999,9
10941,55366,20170501,-9999,9
10941,55366,20170601,-9999,9
10941,55366,20170701,-9999,9
10941,55366,20170801,-9999,9
10941,55366,20170901,-9999,9
10941,55366,20171001,-9999,9
10942,55367,20170101,-9999,9
10942,55367,20170201,-9999,9
10942,55367,20170301,-9999,9
10942,55367,20170401,-9999,9
10942,55367,20170501,-9999,9
10942,55367,20170601,-9999,9
10942,55367,20170701,-9999,9
10942,55367,20170801,-9999,9
10942,55367,20170901,-9999,9
10942,55367,20171001,-9999,9
10943,55368,20170101,-9999,9
10943,55368,20170201,-9999,9
10943,55368,20170301,-9999,9
10943,55368,20170401,-9999,9
10943,55368,20170501,-9999,9
10943,55368,20170601,-9999,9
10943,55368,20170701,-9999,9
10943,55368,20170801,-9999,9
10943,55368,20170901,-9999,9
10943,55368,20171001,-9999,9
10944,55369,20170101,-9999,9
10944,55369,20170201,-9999,9
10944,55369,20170301,-9999,9
10944,55369,20170401,-9999,9
10944,55369,20170501,-9999,9
10944,55369,20170601,-9999,9
10944,55369,20170701,-9999,9
10944,55369,20170801,-9999,9
10944,55369,20170901,-9999,9
10944,55369,20171001,-9999,9
10945,55370,20170101,-9999,9
10945,55370,20170201,-9999,9
10945,55370,20170301,-9999,9
10945,55370,20170401,-9999,9
10945,55370,20170501,-9999,9
10945,55370,20170601,-9999,9
10945,55370,20170701,-9999,9
10945,55370,20170801,-9999,9
10945,55370,20170901,-9999,9
10945,55370,20171001,-9999,9
10946,55371,20170101,-9999,9
10946,55371,20170201,-9999,9
10946,55371,20170301,-9999,9
10946,55371,20170401,-9999,9
10946,55371,20170501,-9999,9
10946,55371,20170601,-9999,9
10946,55371,20170701,-9999,9
10946,55371,20170801,-9999,9
10946,55371,20170901,-9999,9
10946,55371,20171001,-9999,9
10947,55372,20170101,-9999,9
10947,55372,20170201,-9999,9
10947,55372,20170301,-9999,9
10947,55372,20170401,-9999,9
10947,55372,20170501,-9999,9
10947,55372,20170601,-9999,9
10947,55372,20170701,-9999,9
10947,55372,20170801,-9999,9
10947,55372,20170901,-9999,9
10947,55372,20171001,-9999,9
10948,55373,20170101,-9999,9
10948,55373,20170201,-9999,9
10948,55373,20170301,-9999,9
10948,55373,20170401,-9999,9
10948,55373,20170501,-9999,9
10948,55373,20170601,-9999,9
10948,55373,20170701,-9999,9
10948,55373,20170801,-9999,9
10948,55373,20170901,-9999,9
10948,55373,20171001,-9999,9
10949,55374,20170101,-9999,9
10949,55374,20170201,-9999,9
10949,55374,20170301,-9999,9
10949,55374,20170401,-9999,9
10949,55374,20170501,-9999,9
10949,55374,20170601,-9999,9
10949,55374,20170701,-9999,9
10949,55374,20170801,-9999,9
10949,55374,20170901,-9999,9
10949,55374,20171001,-9999,9
10950,55375,20170101,-9999,9
10950,55375,20170201,-9999,9
10950,55375,20170301,-9999,9
10950,55375,20170401,-9999,9
10950,55375,20170501,-9999,9
10950,55375,20170601,-9999,9
10950,55375,20170701,-9999,9
10950,55375,20170801,-9999,9
10950,55375,20170901,-9999,9
10950,55375,20171001,-9999,9
10951,55376,20170101,-9999,9
10951,55376,20170201,-9999,9
10951,55376,20170301,-9999,9
10951,55376,20170401,-9999,9
10951,55376,20170501,-9999,9
10951,55376,20170601,-9999,9
10951,55376,20170701,-9999,9
10951,55376,20170801,-9999,9
10951,55376,20170901,-9999,9
10951,55376,20171001,-9999,9
10952,55377,20170101,-9999,9
10952,55377,20170201,-9999,9
10952,55377,20170301,-9999,9
10952,55377,20170401,-9999,9
10952,55377,20170501,-9999,9
10952,55377,20170601,-9999,9
10952,55377,20170701,-9999,9
10952,55377,20170801,-9999,9
10952,55377,20170901,-9999,9
10952,55377,20171001,-9999,9
10953,55378,20170101,-9999,9
10953,55378,20170201,-9999,9
10953,55378,20170301,-9999,9
10953,55378,20170401,-9999,9
10953,55378,20170501,-9999,9
10953,55378,20170601,-9999,9
10953,55378,20170701,-9999,9
10953,55378,20170801,-9999,9
10953,55378,20170901,-9999,9
10953,55378,20171001,-9999,9
10954,55379,20170101,-9999,9
10954,55379,20170201,-9999,9
10954,55379,20170301,-9999,9
10954,55379,20170401,-9999,9
10954,55379,20170501,-9999,9
10954,55379,20170601,-9999,9
10954,55379,20170701,-9999,9
10954,55379,20170801,-9999,9
10954,55379,20170901,-9999,9
10954,55379,20171001,-9999,9
10955,55380,20170101,-9999,9
10955,55380,20170201,-9999,9
10955,55380,20170301,-9999,9
10955,55380,20170401,-9999,9
10955,55380,20170501,-9999,9
10955,55380,20170601,-9999,9
10955,55380,20170701,-9999,9
10955,55380,20170801,-9999,9
10955,55380,20170901,-9999,9
10955,55380,20171001,-9999,9
10956,55381,20170101,-9999,9
10956,55381,20170201,-9999,9
10956,55381,20170301,-9999,9
10956,55381,20170401,-9999,9
10956,55381,20170501,-9999,9
10956,55381,20170601,-9999,9
10956,55381,20170701,-9999,9
10956,55381,20170801,-9999,9
10956,55381,20170901,-9999,9
10956,55381,20171001,-9999,9
10957,55382,20170101,-9999,9
10957,55382,20170201,-9999,9
10957,55382,20170301,-9999,9
10957,55382,20170401,-9999,9
10957,55382,20170501,-9999,9
10957,55382,20170601,-9999,9
10957,55382,20170701,-9999,9
10957,55382,20170801,-9999,9
10957,55382,20170901,-9999,9
10957,55382,20171001,-9999,9
10958,55383,20170101,-9999,9
10958,55383,20170201,-9999,9
10958,55383,20170301,-9999,9
10958,55383,20170401,-9999,9
10958,55383,20170501,-9999,9
10958,55383,20170601,-9999,9
10958,55383,20170701,-9999,9
10958,55383,20170801,-9999,9
10958,55383,20170901,-9999,9
10958,55383,20171001,-9999,9
10959,55384,20170101,-9999,9
10959,55384,20170201,-9999,9
10959,55384,20170301,-9999,9
10959,55384,20170401,-9999,9
10959,55384,20170501,-9999,9
10959,55384,20170601,-9999,9
10959,55384,20170701,-9999,9
10959,55384,20170801,-9999,9
10959,55384,20170901,-9999,9
10959,55384,20171001,-9999,9
10960,55385,20170101,-9999,9
10960,55385,20170201,-9999,9
10960,55385,20170301,-9999,9
10960,55385,20170401,-9999,9
10960,55385,20170501,-9999,9
10960,55385,20170601,-9999,9
10960,55385,20170701,-9999,9
10960,55385,20170801,-9999,9
10960,55385,20170901,-9999,9
10960,55385,20171001,-9999,9
10961,55389,20170101,12,0
10961,55389,20170201,16,0
10961,55389,20170301,39,0
10961,55389,20170401,7,0
10961,55389,20170501,1,0
10961,55389,20170601,0,0
10961,55389,20170701,57,0
10961,55389,20170801,0,0
10961,55389,20170901,0,0
10961,55389,20171001,1,0
10962,914328,20170101,0,0
10962,914328,20170201,0,0
10962,914328,20170301,80,0
10962,914328,20170401,0,0
10962,914328,20170501,0,0
10962,914328,20170601,0,0
10962,914328,20170701,0,0
10962,914328,20170801,0,0
10962,914328,20170901,140,0
10962,914328,20171001,0,0
10963,914474,20170101,0,0
10963,914474,20170201,6,0
10963,914474,20170301,100,0
10963,914474,20170401,0,0
10963,914474,20170501,0,0
10963,914474,20170601,0,0
10963,914474,20170701,0,0
10963,914474,20170801,0,0
10963,914474,20170901,0,0
10963,914474,20171001,0,0
10964,1881,20170101,0,0
10964,1881,20170201,0,0
10964,55415,20170301,0,1
10964,55415,20170401,0,1
10964,55415,20170501,0,1
10964,55415,20170601,0,1
10964,55415,20170701,0,0
10964,55415,20170801,0,0
10964,55415,20170901,0,0
10964,55415,20171001,0,0
10965,55417,20170101,0,0
10965,55417,20170201,0,0
10965,52488,20170301,27,0
10965,52488,20170401,1,0
10965,52488,20170501,24,0
10965,52488,20170601,0,0
10965,55417,20170701,0,0
10965,55417,20170801,0,0
10965,55417,20170901,0,0
10965,55417,20171001,0,0
10966,55419,20170101,0,0
10966,55419,20170201,0,0
10966,52495,20170301,2,0
10966,52495,20170401,4,0
10966,52495,20170501,0,0
10966,52495,20170601,0,0
10966,55419,20170701,0,0
10966,55419,20170801,0,0
10966,55419,20170901,0,0
10966,55419,20171001,0,0
10967,55421,20170101,0,0
10967,55421,20170201,0,0
10967,52475,20170301,19,0
10967,52475,20170401,3,0
10967,52475,20170501,3,0
10967,52475,20170601,0,0
10967,55421,20170701,0,0
10967,55421,20170801,0,0
10967,55421,20170901,0,0
10967,55421,20171001,0,0
10968,55423,20170101,0,0
10968,55423,20170201,0,0
10968,52473,20170301,33,0
10968,52473,20170401,15,0
10968,52473,20170501,34,0
10968,52473,20170601,0,0
10968,55423,20170701,0,0
10968,55423,20170801,0,0
10968,55423,20170901,0,0
10968,55423,20171001,0,0
10969,55425,20170101,0,0
10969,55425,20170201,0,0
10969,52479,20170301,14,0
10969,52479,20170401,10,0
10969,52479,20170501,34,0
10969,52479,20170601,0,0
10969,55425,20170701,0,0
10969,55425,20170801,0,0
10969,55425,20170901,0,0
10969,55425,20171001,0,0
10970,55427,20170101,0,0
10970,55427,20170201,0,0
10970,52489,20170301,41,0
10970,52489,20170401,32,0
10970,52489,20170501,35,0
10970,52489,20170601,0,0
10970,55427,20170701,0,0
10970,55427,20170801,0,0
10970,55427,20170901,0,0
10970,55427,20171001,0,0
10971,1977,20170101,0,0
10971,1977,20170201,0,0
10971,52490,20170301,52,0
10971,52490,20170401,5,0
10971,52490,20170501,0,0
10971,52490,20170601,0,0
10971,1977,20170701,0,0
10971,1977,20170801,0,0
10971,1977,20170901,0,0
10971,1977,20171001,0,0
10972,55431,20170101,0,0
10972,55431,20170201,0,0
10972,52494,20170301,62,0
10972,52494,20170401,21,0
10972,52494,20170501,3,0
10972,52494,20170601,0,0
10972,55431,20170701,0,0
10972,55431,20170801,0,0
10972,55431,20170901,0,0
10972,55431,20171001,0,0
10973,55433,20170101,0,0
10973,55433,20170201,0,0
10973,55433,20170301,0,1
10973,55433,20170401,0,1
10973,55433,20170501,0,1
10973,55433,20170601,0,1
10973,55433,20170701,0,0
10973,55433,20170801,0,0
10973,55433,20170901,0,0
10973,55433,20171001,0,0
10974,52480,20170101,21,0
10974,55435,20170201,0,0
10974,52480,20170301,37,0
10974,52480,20170401,17,0
10974,52480,20170501,54,0
10974,52480,20170601,0,0
10974,55435,20170701,0,0
10974,55435,20170801,0,0
10974,55435,20170901,0,0
10974,55435,20171001,0,0
10975,55437,20170101,0,0
10975,55437,20170201,0,0
10975,52482,20170301,38,0
10975,52482,20170401,7,0
10975,52482,20170501,3,0
10975,52482,20170601,0,0
10975,55437,20170701,0,0
10975,55437,20170801,0,0
10975,55437,20170901,0,0
10975,55437,20171001,0,0
10976,55439,20170101,0,0
10976,55439,20170201,0,0
10976,52491,20170301,103,0
10976,52491,20170401,37,0
10976,52491,20170501,0,0
10976,52491,20170601,0,0
10976,55439,20170701,0,0
10976,52491,20170801,0,0
10976,52491,20170901,0,0
10976,52491,20171001,0,0
10977,55441,20170101,0,0
10977,55441,20170201,0,0
10977,52477,20170301,36,0
10977,52477,20170401,18,0
10977,52477,20170501,10,0
10977,52477,20170601,0,0
10977,55441,20170701,0,0
10977,55441,20170801,0,0
10977,55441,20170901,0,0
10977,55441,20171001,0,0
10978,52481,20170101,4,0
10978,55443,20170201,0,0
10978,52481,20170301,62,0
10978,52481,20170401,15,0
10978,52481,20170501,49,0
10978,52481,20170601,0,0
10978,55443,20170701,0,0
10978,55443,20170801,0,1
10978,55443,20170901,0,1
10978,55443,20171001,0,1
10979,2089,20170101,0,0
10979,55445,20170201,0,0
10979,52499,20170301,80,0
10979,52499,20170401,52,0
10979,52499,20170501,2,0
10979,52499,20170601,0,0
10979,55445,20170701,0,0
10979,55445,20170801,0,0
10979,55445,20170901,0,0
10979,55445,20171001,0,0
10980,55447,20170101,9970,1
10980,55447,20170201,0,0
10980,55447,20170301,0,1
10980,55447,20170401,0,1
10980,55447,20170501,0,1
10980,55447,20170601,0,1
10980,55447,20170701,0,0
10980,55447,20170801,0,0
10980,55447,20170901,0,0
10980,55447,20171001,0,0
11010,55955,20170101,4,0
11010,55955,20170201,1,0
11010,55955,20170301,0,0
11010,55955,20170401,3,0
11010,55955,20170501,0,0
11010,55955,20170601,0,0
11010,55955,20170701,-9999,9
11010,55955,20170801,-9999,9
11010,55955,20170901,-9999,9
