"STAID","SOUID","DATE","DD","Q_DD"
5085,34126,20170701,155,0
5085,34126,20170801,190,0
5085,34126,20170901,241,0
5085,34126,20171001,156,0
5089,34174,20170101,355,0
5089,34174,20170201,298,0
5089,34174,20170301,167,0
5089,34174,20170401,251,0
5089,34174,20170501,206,0
5089,34174,20170601,297,0
5089,34174,20170701,249,0
5089,34174,20170801,182,0
5089,34174,20170901,260,0
5089,34174,20171001,137,0
5093,34222,20170101,-9999,9
5093,34222,20170201,-9999,9
5093,34222,20170301,-9999,9
5093,34222,20170401,-9999,9
5093,34222,20170501,-9999,9
5093,34222,20170601,-9999,9
5093,34222,20170701,-9999,9
5093,34222,20170801,-9999,9
5093,34222,20170901,-9999,9
5093,34222,20171001,-9999,9
5094,34234,20170101,287,0
5094,34234,20170201,114,0
5094,34234,20170301,314,0
5094,34234,20170401,274,0
5094,34234,20170501,86,0
5094,34234,20170601,269,0
5094,34234,20170701,3,0
5094,34234,20170801,283,0
5094,34234,20170901,255,0
5094,34234,20171001,65,0
5104,34354,20170101,359,0
5104,34354,20170201,169,0
5104,34354,20170301,199,0
5104,34354,20170401,197,0
5104,34354,20170501,121,0
5104,34354,20170601,290,0
5104,34354,20170701,321,0
5104,34354,20170801,200,0
5104,34354,20170901,328,0
5104,34354,20171001,140,0
5110,34426,20170101,-9999,9
5110,34426,20170201,-9999,9
5110,34426,20170301,-9999,9
5110,34426,20170401,-9999,9
5110,34426,20170501,-9999,9
5110,34426,20170601,-9999,9
5110,34426,20170701,-9999,9
5110,34426,20170801,-9999,9
5110,34426,20170901,-9999,9
5110,34426,20171001,-9999,9
5113,34462,20170101,-9999,9
5113,34462,20170201,-9999,9
5113,34462,20170301,-9999,9
5113,34462,20170401,-9999,9
5113,34462,20170501,-9999,9
5113,34462,20170601,-9999,9
5113,34462,20170701,-9999,9
5113,34462,20170801,-9999,9
5113,34462,20170901,-9999,9
5113,34462,20171001,-9999,9
5114,34474,20170101,1,0
5114,34474,20170201,141,0
5114,34474,20170301,244,0
5114,34474,20170401,201,0
5114,34474,20170501,238,0
5114,34474,20170601,304,0
5114,34474,20170701,307,0
5114,34474,20170801,205,0
5114,34474,20170901,281,0
5114,34474,20171001,141,0
5118,34522,20170101,296,0
5118,34522,20170201,75,0
5118,34522,20170301,245,0
5118,34522,20170401,259,0
5118,34522,20170501,76,0
5118,34522,20170601,239,0
5118,34522,20170701,167,0
5118,34522,20170801,248,0
5118,34522,20170901,230,0
5118,34522,20171001,20,0
5120,34546,20170101,360,0
5120,34546,20170201,40,0
5120,34546,20170301,120,0
5120,34546,20170401,200,0
5120,34546,20170501,270,0
5120,34546,20170601,300,0
5120,34546,20170701,300,0
5120,34546,20170801,120,0
5120,34546,20170901,120,0
5120,34546,20171001,90,0
5121,34558,20170101,327,0
5121,34558,20170201,71,0
5121,34546,20170301,120,0
5121,34558,20170401,160,0
5121,34558,20170501,70,0
5121,34558,20170601,301,0
5121,34558,20170701,326,0
5121,34558,20170801,79,0
5121,34558,20170901,311,0
5121,34546,20171001,90,0
5132,34690,20170101,-9999,9
5132,34690,20170201,-9999,9
5132,34690,20170301,-9999,9
5132,34690,20170401,-9999,9
5132,34690,20170501,-9999,9
5132,34690,20170601,-9999,9
5132,34690,20170701,-9999,9
5132,34690,20170801,-9999,9
5132,34690,20170901,-9999,9
5132,34690,20171001,-9999,9
5137,34750,20170101,358,0
5137,34750,20170201,203,0
5137,34750,20170301,-9999,9
5137,34750,20170401,156,0
5137,34750,20170501,14,0
5137,34750,20170601,340,0
5137,34750,20170701,250,0
5137,34750,20170801,249,0
5137,34750,20170901,264,0
5137,34750,20171001,144,0
5138,34750,20170101,358,0
5138,34750,20170201,203,0
5138,34762,20170301,-9999,9
5138,34750,20170401,156,0
5138,34750,20170501,14,0
5138,34750,20170601,340,0
5138,34750,20170701,250,0
5138,34750,20170801,249,0
5138,34750,20170901,264,0
5138,34750,20171001,144,0
5139,34774,20170101,-9999,9
5139,34774,20170201,-9999,9
5139,34774,20170301,-9999,9
5139,34774,20170401,-9999,9
5139,34774,20170501,-9999,9
5139,34774,20170601,-9999,9
5139,34774,20170701,-9999,9
5139,34774,20170801,-9999,9
5139,34774,20170901,-9999,9
5139,34774,20171001,-9999,9
5140,34786,20170101,131,0
5140,34786,20170201,-9999,9
5140,34786,20170301,139,0
5140,34786,20170401,162,0
5140,34786,20170501,230,0
5140,34786,20170601,276,0
5140,34786,20170701,16,0
5140,34786,20170801,114,0
5140,34786,20170901,105,0
5140,34786,20171001,136,0
5142,34810,20170101,1,0
5142,34810,20170201,205,0
5142,34810,20170301,255,0
5142,34810,20170401,260,0
5142,34810,20170501,130,0
5142,34810,20170601,314,0
5142,34810,20170701,125,0
5142,34810,20170801,206,0
5142,34810,20170901,322,0
5142,34810,20171001,148,0
5146,34858,20170101,-9999,9
5146,34858,20170201,-9999,9
5146,34858,20170301,-9999,9
5146,34858,20170401,-9999,9
5146,34858,20170501,-9999,9
5146,34858,20170601,-9999,9
5146,34858,20170701,-9999,9
5146,34858,20170801,-9999,9
5146,34858,20170901,-9999,9
5146,34858,20171001,-9999,9
5149,34894,20170101,50,0
5149,34894,20170201,152,0
5149,34894,20170301,150,0
5149,34894,20170401,18,0
5149,34894,20170501,294,0
5149,34894,20170601,16,0
5149,34894,20170701,134,0
5149,34894,20170801,146,0
5149,34894,20170901,334,0
5149,34894,20171001,142,0
5150,34906,20170101,58,0
5150,34906,20170201,174,0
5150,34906,20170301,205,0
5150,34906,20170401,13,0
5150,34906,20170501,286,0
5150,34906,20170601,8,0
5150,34906,20170701,37,0
5150,34906,20170801,334,0
5150,34906,20170901,284,0
5150,34906,20171001,2,0
5152,34930,20170101,172,0
5152,34930,20170201,132,0
5152,34930,20170301,180,0
5152,34930,20170401,345,0
5152,34930,20170501,271,0
5152,34930,20170601,2,0
5152,34930,20170701,325,0
5152,34930,20170801,114,0
5152,34930,20170901,2,0
5152,34930,20171001,126,0
5153,34942,20170101,-9999,9
5153,34942,20170201,-9999,9
5153,34942,20170301,-9999,9
5153,34942,20170401,-9999,9
5153,34942,20170501,-9999,9
5153,34942,20170601,-9999,9
5153,34942,20170701,-9999,9
5153,34942,20170801,-9999,9
5153,34942,20170901,-9999,9
5153,34942,20171001,-9999,9
5158,35002,20170101,-9999,9
5158,35002,20170201,-9999,9
5158,35002,20170301,-9999,9
5158,35002,20170401,-9999,9
5158,35002,20170501,-9999,9
5158,35002,20170601,-9999,9
5158,35002,20170701,-9999,9
5158,35002,20170801,-9999,9
5158,35002,20170901,-9999,9
5158,35002,20171001,-9999,9
5160,35026,20170101,345,0
5160,35026,20170201,184,0
5160,35026,20170301,270,0
5160,35026,20170401,174,0
